originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,lostEntropy,percentEntropyLoss,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
%6iCR5,1,0,1,1,1,0,4,39.32753311006583,CRi65%,31.835680013736155,7.491853096329675,19.04989330340719,0,0,2,1,0,-1,2,13,10,13,10,13,10,6,3,2,1
!g3Fy\,1,0,1,0,1,-1,2,39.32753311006583,Fgy3!\,31.835680013736155,7.491853096329675,19.04989330340719,0,0,1,0,0,-1,0,15,9,15,9,15,9,6,3,1,2
y7]Nw&v,0,1,0,0,0,0,1,45.882121961743465,Nywv7]&,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,-1,1,14,10,14,10,14,10,7,4,1,2
y;7)12I,0,1,0,0,0,0,1,45.882121961743465,Iy712;),37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,-1,1,11,10,11,10,11,10,7,2,3,2
v3/Sj[j,0,1,0,0,0,0,1,45.882121961743465,Svjj3/[,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,0,2,14,10,14,10,14,10,7,4,1,2
v0/kR]F,0,1,0,1,0,0,2,45.882121961743465,RFvk0/],36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,0,3,15,11,15,11,15,11,7,4,1,2
u7c73?I,0,0,2,0,1,0,3,45.882121961743465,Iuc773?,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,0,2,14,10,14,10,14,10,7,3,3,1
tum7)Pu,0,0,1,0,0,-2,-1,45.882121961743465,Ptumu7),38.16787644407734,7.714245517666122,16.813183845547215,0,0,2,0,0,-1,1,11,10,11,10,11,10,7,5,1,1
t1'UpfH,0,0,1,1,0,-1,1,45.882121961743465,UHtpf1',37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,1,0,0,3,12,11,12,11,12,11,7,5,1,1
s6g[(N2,0,1,1,0,1,0,3,45.882121961743465,Nsg62[(,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,0,0,0,2,16,10,16,10,16,10,7,3,2,2
"r5,0&oC",0,1,0,1,0,0,2,45.882121961743465,"Cro50,&",36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,0,0,-1,1,11,10,11,10,11,10,7,3,2,2
"q,o4WX^",0,1,1,1,1,0,4,45.882121961743465,"WXqo4,^",36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,0,3,17,11,17,11,17,11,7,4,1,2
oi{5nAv,0,0,1,1,0,-1,1,45.882121961743465,Aoinv5{,38.16787644407734,7.714245517666122,16.813183845547215,0,0,2,0,0,-1,1,11,10,11,10,11,10,7,5,1,1
o01'GK@,0,1,1,1,0,0,3,45.882121961743465,GKo01'@,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,-1,2,14,11,14,11,14,11,7,3,2,2
n8\uXK3,0,0,1,1,0,-1,1,45.882121961743465,XKnu83\,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,-1,2,14,11,14,11,14,11,7,4,2,1
n5[7weF,0,0,1,1,0,-1,1,45.882121961743465,Fnwe57[,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,-1,1,11,10,11,10,11,10,7,4,2,1
l2|1Pm7,0,0,1,0,1,0,2,45.882121961743465,Plm217|,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,0,2,13,10,13,10,13,10,7,3,3,1
i~c7+vW,0,1,0,1,0,0,2,45.882121961743465,Wicv7~+,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,-1,1,14,10,14,10,14,10,7,4,1,2
fv0:=RL,0,1,1,1,0,0,3,45.882121961743465,RLfv0:=,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,0,3,12,11,12,11,12,11,7,4,1,2
fm0j>3T,0,0,1,0,1,0,2,45.882121961743465,Tfmj03>,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,0,2,14,10,14,10,14,10,7,4,2,1
e5;m>4V,0,1,0,0,0,0,1,45.882121961743465,Vem54;>,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,0,0,-1,1,14,10,14,10,14,10,7,3,2,2
c<7[FYX,0,1,0,1,0,-1,1,45.882121961743465,FYXc7<[,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,1,0,-1,2,13,12,13,12,13,12,7,4,1,2
b08'_Pl,0,1,1,0,0,0,2,45.882121961743465,Pbl08'_,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,0,0,0,2,11,10,11,10,11,10,7,3,2,2
b|2T0J0,0,0,1,0,1,0,2,45.882121961743465,TJb200|,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,1,0,0,3,17,11,17,11,17,11,7,3,3,1
b$a8j;T,0,1,1,0,1,0,3,45.882121961743465,Tbaj8$;,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,-1,1,17,10,17,10,17,10,7,4,1,2
8v?-QA3,0,1,0,1,0,0,2,45.882121961743465,QAv83?-,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,-1,2,17,11,17,11,17,11,7,3,2,2
8p7@OD>,0,1,1,1,1,-1,3,45.882121961743465,ODp87@>,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,-1,2,17,11,17,11,17,11,7,3,2,2
8c{W0Lf,0,0,1,0,1,0,2,45.882121961743465,WLcf80{,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,0,3,18,11,18,11,18,11,7,4,2,1
8?fq[AM,0,1,0,1,0,-1,1,45.882121961743465,AMfq8?[,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,-1,2,15,11,15,11,15,11,7,4,1,2
67c>L7T,0,0,1,0,1,0,2,45.882121961743465,LTc677>,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,1,0,0,3,18,11,18,11,18,11,7,3,3,1
6{yxOcg,0,0,1,1,0,-1,1,45.882121961743465,Oyxcg6{,38.16787644407734,7.714245517666122,16.813183845547215,0,0,2,0,0,-1,1,11,10,11,10,11,10,7,5,1,1
6[h=wKx,0,1,0,1,0,0,2,45.882121961743465,Khwx6[=,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,0,2,14,10,14,10,14,10,7,4,1,2
6%m7ER&,0,1,1,1,1,-1,3,45.882121961743465,ERm67%&,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,-1,2,17,11,17,11,17,11,7,3,2,2
5?nkWW+,0,1,1,1,0,0,3,45.882121961743465,WWnk5?+,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,0,3,14,11,14,11,14,11,7,4,1,2
5%kw0[B,0,1,1,0,0,0,2,45.882121961743465,Bkw50%[,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,0,0,0,2,14,10,14,10,14,10,7,3,2,2
3c0{tOU,0,0,1,1,1,-1,2,45.882121961743465,OUct30{,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,-1,2,15,11,15,11,15,11,7,4,2,1
3c]3P6j,0,0,1,0,1,0,2,45.882121961743465,Pcj336],37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,0,2,17,10,17,10,17,10,7,3,3,1
25h)44K,0,0,1,0,0,0,1,45.882121961743465,Kh2544),38.16787644407734,7.714245517666122,16.813183845547215,0,0,2,0,0,0,2,14,10,14,10,14,10,7,2,4,1
1bv:kbI,0,0,1,1,0,-1,1,45.882121961743465,Ibvkb1:,38.16787644407734,7.714245517666122,16.813183845547215,0,0,2,0,0,-1,1,14,10,14,10,14,10,7,5,1,1
11q0/wC,0,0,1,1,1,0,3,45.882121961743465,Cqw110/,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,0,2,14,10,14,10,14,10,7,3,3,1
0l(!2BI,0,1,0,1,0,-1,1,45.882121961743465,BIl02(!,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,-1,2,15,11,15,11,15,11,7,3,2,2
0@l.QtD,0,1,0,1,0,0,2,45.882121961743465,QDlt0@.,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,0,3,15,11,15,11,15,11,7,4,1,2
0!i3a<R,0,1,1,0,1,0,3,45.882121961743465,Ria03!<,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,0,0,-1,1,17,10,17,10,17,10,7,3,2,2
0!co0I?,0,1,1,0,1,0,3,45.882121961743465,Ico00!?,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,0,0,0,2,16,10,16,10,16,10,7,3,2,2
~j4tyFG,1,0,2,1,1,-1,4,45.882121961743465,FGjty4~,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,1,0,-1,2,15,11,15,11,15,11,7,5,1,1
_4@cOT7,1,0,1,1,0,-1,2,45.882121961743465,OTc47_@,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,-1,2,14,11,14,11,14,11,7,3,2,2
:g1`R0M,1,0,0,0,1,0,2,45.882121961743465,RMg10:`,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,0,3,18,11,18,11,18,11,7,3,2,2
/ua5gS(,1,0,2,1,1,0,5,45.882121961743465,Suag5/(,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,-1,1,16,10,16,10,16,10,7,4,1,2
/3d&pK3,1,0,0,1,0,0,2,45.882121961743465,Kdp33/&,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,0,0,0,2,16,10,16,10,16,10,7,3,2,2
.h]26R5,1,0,1,0,1,0,3,45.882121961743465,Rh265.],37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,0,2,16,10,16,10,16,10,7,2,3,2
*4cebN>,1,0,2,1,0,-1,3,45.882121961743465,Nceb4*>,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,-1,1,13,10,13,10,13,10,7,4,1,2
)w^87GS,1,0,1,1,0,0,3,45.882121961743465,GSw87)^,36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,1,0,0,3,15,11,15,11,15,11,7,3,2,2
&j8[45C,1,0,0,0,0,0,1,45.882121961743465,Cj845&[,37.16787644407734,8.714245517666123,18.992681996992346,0,0,2,0,0,0,2,14,10,14,10,14,10,7,2,3,2
&}xa8D3,1,0,1,0,1,0,3,45.882121961743465,Dxa83&},36.58291394335619,9.29920801838728,20.26760668597883,0,0,2,0,0,0,2,16,10,16,10,16,10,7,3,2,2
x?s3l3bF,0,0,2,1,1,0,4,52.4367108134211,Fxslb33?,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,0,3,18,11,18,11,18,11,8,5,2,1
v3.@Y3Eg,0,1,1,0,1,-1,2,52.4367108134211,YEvg33.@,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,4,2,2
v2(o3)YX,0,1,0,1,0,-1,1,52.4367108134211,YXvo23(),41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,4,2,2
ua7t?C2#,0,1,1,0,1,0,3,52.4367108134211,Cuat72?#,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,17,11,17,11,17,11,8,4,2,2
u07'H8%0,0,1,1,0,0,0,2,52.4367108134211,Hu0780'%,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,14,11,14,11,14,11,8,2,4,2
u]g7|5vW,0,1,0,1,0,0,2,52.4367108134211,Wugv75]|,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,15,11,15,11,15,11,8,4,2,2
t'n0Iy]1,0,1,1,0,1,-1,2,52.4367108134211,Itny01'],41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,17,11,17,11,17,11,8,4,2,2
r8?p58!O,0,1,1,0,0,0,2,52.4367108134211,Orp858?!,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,15,11,15,11,15,11,8,3,3,2
q30}48C1,0,0,2,0,1,0,3,52.4367108134211,Cq30481},44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,0,0,0,3,14,11,14,11,14,11,8,2,5,1
p^'7hkDC,0,1,1,1,0,0,3,52.4367108134211,DCphk7^',41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,13,12,13,12,13,12,8,5,1,2
o]a2luCN,0,0,2,1,1,-1,3,52.4367108134211,CNoalu2],42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,16,12,16,12,16,12,8,6,1,1
m3)61fHw,0,0,1,1,0,0,2,52.4367108134211,Hmfw361),42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,0,0,-1,2,12,11,12,11,12,11,8,4,3,1
li7-017B,0,0,2,0,0,-1,1,52.4367108134211,Bli7017-,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,-1,2,12,11,12,11,12,11,8,3,4,1
l281(28C,0,0,1,0,0,0,1,52.4367108134211,Cl28128(,44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,0,0,0,3,12,11,12,11,12,11,8,2,5,1
k\6\rXqJ,0,1,1,1,0,0,3,52.4367108134211,XJkrq6\\,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,13,12,13,12,13,12,8,5,1,2
j2[4Hd?b,0,1,1,0,0,0,2,52.4367108134211,Hjdb24[?,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,15,11,15,11,15,11,8,4,2,2
j;4437W),0,1,2,0,0,0,3,52.4367108134211,Wj4437;),42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,0,2,14,11,14,11,14,11,8,2,4,2
hj7@UL@S,0,1,1,1,0,-1,2,52.4367108134211,ULShj7@@,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,17,13,17,13,17,13,8,5,1,2
h5w#pYM.,0,1,2,1,1,-1,4,52.4367108134211,YMhwp5#.,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,18,12,18,12,18,12,8,5,1,2
g]5$3O1B,0,1,1,0,1,0,3,52.4367108134211,OBg531]$,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,3,3,2
f72>7]7K,0,1,1,0,0,0,2,52.4367108134211,Kf7277>],42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,0,2,12,11,12,11,12,11,8,2,4,2
f4l%CU/Q,0,1,1,1,1,0,4,52.4367108134211,CUQfl4%/,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,20,13,20,13,20,13,8,5,1,2
d6!\NJlB,0,1,1,1,0,0,3,52.4367108134211,NJBdl6!\,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,14,13,14,13,14,13,8,5,1,2
d2_OsTN2,0,0,1,1,0,-1,1,52.4367108134211,OTNds22_,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,16,13,16,13,16,13,8,5,2,1
c>1e8DFk,0,0,2,1,1,0,4,52.4367108134211,DFcek18>,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,16,12,16,12,16,12,8,5,2,1
b{08t/Ay,0,1,1,0,0,-1,1,52.4367108134211,Abty08{/,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,15,11,15,11,15,11,8,4,2,2
8v^g6q1K,0,0,1,0,1,0,2,52.4367108134211,Kvgq861^,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,0,0,0,3,21,11,21,11,21,11,8,4,3,1
8q-1;N1E,0,1,0,0,1,0,2,52.4367108134211,NEq811-;,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,12,19,12,19,12,8,3,3,2
8l0+jY6M,0,0,2,1,2,-1,4,52.4367108134211,YMlj806+,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,19,12,19,12,19,12,8,4,3,1
8g-2hnCM,0,0,1,1,0,0,2,52.4367108134211,CMghn82-,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,16,12,16,12,16,12,8,5,2,1
82t.nX\Y,0,1,1,1,0,0,3,52.4367108134211,XYtn82.\,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,-1,2,19,12,19,12,19,12,8,4,2,2
8>o|Y6vj,0,1,1,0,1,0,3,52.4367108134211,Yovj86>|,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,18,11,18,11,18,11,8,4,2,2
7x5*s{F8,0,1,1,0,1,0,3,52.4367108134211,Fxs758*{,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,20,11,20,11,20,11,8,3,3,2
7o/5tjQW,0,0,1,1,0,0,2,52.4367108134211,QWotj75/,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,16,12,16,12,16,12,8,5,2,1
61y^4Ycy,0,0,2,0,0,0,2,52.4367108134211,Yycy614^,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,0,0,-1,2,15,11,15,11,15,11,8,4,3,1
5n%p8n[U,0,1,1,0,1,0,3,52.4367108134211,Unpn58%[,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,21,11,21,11,21,11,8,4,2,2
5-b4%M5x,0,1,0,0,1,0,2,52.4367108134211,Mbx545-%,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,18,11,18,11,18,11,8,3,3,2
4ya6b~rK,0,0,2,1,1,-1,3,52.4367108134211,Kyabr46~,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,-1,2,18,11,18,11,18,11,8,5,2,1
"4u{sNi,Q",0,1,1,1,0,-1,2,52.4367108134211,"NQusi4{,",41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,12,19,12,19,12,8,5,1,2
4f@5>4cO,0,1,0,1,0,0,2,52.4367108134211,Ofc454@>,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,15,11,15,11,15,11,8,3,3,2
4*1cP/Vn,0,1,1,1,0,0,3,52.4367108134211,PVcn41*/,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,0,3,16,12,16,12,16,12,8,4,2,2
3d2'W{CK,0,1,1,1,1,0,4,52.4367108134211,WCKd32'{,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,20,13,20,13,20,13,8,4,2,2
3`e:C8va,0,1,1,0,1,-1,2,52.4367108134211,Ceva38`:,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,18,11,18,11,18,11,8,4,2,2
25epl\MJ,0,0,2,1,0,-1,2,52.4367108134211,MJepl25\,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,16,12,16,12,16,12,8,5,2,1
1w-702Pf,0,0,1,0,0,0,1,52.4367108134211,Pwf1702-,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,0,3,15,11,15,11,15,11,8,3,4,1
1tp^%aH4,0,1,1,1,0,0,3,52.4367108134211,Htpa14^%,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,17,11,17,11,17,11,8,4,2,2
1k!{4U3s,0,1,1,0,1,0,3,52.4367108134211,Uks143!{,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,18,11,18,11,18,11,8,3,3,2
1il3^WC[,0,1,1,1,1,-1,3,52.4367108134211,WCil13^[,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,-1,2,18,12,18,12,18,12,8,4,2,2
10g#B0}7,0,1,1,0,0,0,2,52.4367108134211,Bg1007#},42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,0,2,17,11,17,11,17,11,8,2,4,2
1)f~I73m,0,1,1,0,1,0,3,52.4367108134211,Ifm173)~,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,18,11,18,11,18,11,8,3,3,2
<e8:70MV,1,0,1,1,0,0,3,52.4367108134211,MVe870<:,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,3,3,2
+p06Y7aC,1,0,2,1,1,0,5,52.4367108134211,YCpa067+,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,19,12,19,12,19,12,8,4,3,1
~w8}BykH,1,0,1,1,0,-1,2,52.4367108134211,BHwyk8~},41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,5,1,2
_m08lhW*,1,0,2,1,1,0,5,52.4367108134211,Wmlh08_*,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,17,11,17,11,17,11,8,4,2,2
_0rgd%Db,1,0,1,0,0,0,2,52.4367108134211,Drgdb0_%,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,0,2,15,11,15,11,15,11,8,5,1,2
^i|k14FK,1,0,1,1,1,0,4,52.4367108134211,FKik14^|,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,-1,2,19,12,19,12,19,12,8,4,2,2
]a5xV6EM,1,0,2,1,1,-1,4,52.4367108134211,VEMax56],41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,20,13,20,13,20,13,8,5,2,1
]4t8c4Oj,1,0,2,0,1,0,4,52.4367108134211,Otcj484],42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,0,0,-1,2,18,11,18,11,18,11,8,4,3,1
[r_800DS,1,0,1,1,0,0,3,52.4367108134211,DSr800[_,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,16,12,16,12,16,12,8,3,3,2
"?1tx7,GB",1,0,1,1,1,0,4,52.4367108134211,"GBtx17?,",41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,0,3,16,12,16,12,16,12,8,4,2,2
