originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
8q-$|Tq>,0,2,-1,0,0,0,1,9.714245517666122,Tqq8-$|>,-9.714245517666122,0,-2,1,0,0,0,-1,6,-6,6,-6,6,-6,8,3,1,4
jZ.G84SP,0,0,-2,1,1,0,0,9.714245517666122,ZGSPj84.,-9.714245517666122,0,0,2,-1,-1,0,0,4,-4,4,-4,4,-4,8,5,2,1
#P&Vb%b5,1,0,-2,-1,0,0,-2,10.714245517666122,PVbb5#&%,-10.714245517666122,-1,0,2,1,0,0,2,9,-9,9,-9,9,-9,8,4,1,3
gWS+7MTa,0,0,-1,1,0,0,0,9.714245517666122,WSMTga7+,-9.714245517666122,0,0,1,-1,0,0,0,1,-1,1,-1,1,-1,8,6,1,1
6?a$P.EQ,0,2,-2,0,0,1,1,10.129283016944967,PEQa6?$.,-10.129283016944967,0,-2,2,0,0,-1,-1,7,-7,7,-7,7,-7,8,4,1,3
7ME%_ybx,0,1,-1,0,0,-1,-1,10.714245517666122,MEybx7%_,-10.714245517666122,0,-1,1,0,0,1,1,4,-4,4,-4,4,-4,8,5,1,2
g@S9w(27,0,1,-1,0,1,0,1,10.714245517666122,Sgw927@(,-10.714245517666122,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,8,3,3,2
~uRbaB1^,1,0,0,0,0,0,1,10.714245517666122,RBuba1~^,-10.714245517666122,-1,0,0,0,0,0,-1,3,-3,3,-3,3,-3,8,5,1,2
l6sf(*bD,0,1,-1,1,1,0,2,9.714245517666122,Dlsfb6(*,-9.714245517666122,0,-1,1,-1,-1,0,-2,4,-4,4,-4,4,-4,8,5,1,2
"+8,ST6Hw",1,0,-1,0,1,0,1,10.714245517666122,"STHw86+,",-10.714245517666122,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,4,2,2
*yU!/34p,1,0,-2,1,0,0,0,10.714245517666122,Uyp34*!/,-10.714245517666122,-1,0,2,-1,0,0,0,4,-4,4,-4,4,-4,8,3,2,3
",P5X1n^4",1,0,0,-1,1,0,1,10.714245517666122,"PXn514,^",-10.714245517666122,-1,0,0,1,-1,0,-1,9,-9,9,-9,9,-9,8,3,3,2
!@Z$!w5$,1,0,-1,0,0,0,0,8.39231742277876,Zw5!@$!$,-8.39231742277876,-1,0,1,0,0,0,0,6,-6,6,-6,6,-6,8,2,1,5
o8h4[Ng(,0,1,-1,0,1,1,2,10.714245517666122,Nohg84[(,-10.714245517666122,0,-1,1,0,-1,-1,-2,6,-6,6,-6,6,-6,8,4,2,2
-Nl-0$U>,1,0,-1,-1,0,1,0,9.714245517666122,NUl0--$>,-9.714245517666122,-1,0,1,1,0,-1,0,6,-6,6,-6,6,-6,8,3,1,4
~G-}c|0M,1,0,-1,-1,0,0,-1,9.714245517666122,GMc0~-}|,-9.714245517666122,-1,0,1,1,0,0,1,7,-7,7,-7,7,-7,8,3,1,4
sTWnt$j3,0,0,-1,0,0,0,-1,9.714245517666122,TWsntj3$,-9.714245517666122,0,0,1,0,0,0,1,3,-3,3,-3,3,-3,8,6,1,1
/ZcxNA26,1,0,-1,0,0,0,0,10.714245517666122,ZNAcx26/,-10.714245517666122,-1,0,1,0,0,0,0,3,-3,3,-3,3,-3,8,5,2,1
4G{$gL75,0,1,-1,0,0,0,0,10.714245517666122,GLg475{$,-10.714245517666122,0,-1,1,0,0,0,0,6,-6,6,-6,6,-6,8,3,3,2
^}*1~HsA,1,0,-1,0,0,0,0,9.714245517666122,HAs1^}*~,-9.714245517666122,-1,0,1,0,0,0,0,1,-1,1,-1,1,-1,8,3,1,4
",v9ZfV5N",1,0,-1,0,1,0,1,10.714245517666122,"ZVNvf95,",-10.714245517666122,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,5,2,1
!/t3KWMI,1,0,0,0,1,0,2,9.714245517666122,KWMIt3!/,-9.714245517666122,-1,0,0,0,-1,0,-2,4,-4,4,-4,4,-4,8,5,1,2
gi4^|RYr,0,1,-1,0,0,-1,-1,10.714245517666122,RYgir4^|,-10.714245517666122,0,-1,1,0,0,1,1,1,-1,1,-1,1,-1,8,5,1,2
"?I4mXA,p",1,0,0,0,1,1,3,10.714245517666122,"IXAmp4?,",-10.714245517666122,-1,0,0,0,-1,-1,-3,7,-7,7,-7,7,-7,8,5,1,2
0)w<ljSH,0,1,-1,0,0,0,0,10.714245517666122,SHwlj0)<,-10.714245517666122,0,-1,1,0,0,0,0,4,-4,4,-4,4,-4,8,5,1,2
kwq4*Hrb,0,0,-2,0,0,0,-2,8.39231742277876,Hkwqrb4*,-8.39231742277876,0,0,2,0,0,0,2,1,-1,1,-1,1,-1,8,6,1,1
}U4FQ-$s,1,0,-1,0,1,1,2,10.129283016944967,UFQs4}-$,-10.129283016944967,-1,0,1,0,-1,-1,-2,7,-7,7,-7,7,-7,8,4,1,3
"jOl,bA6[",0,1,0,1,0,-2,0,10.714245517666122,"OAjlb6,[",-10.714245517666122,0,-1,0,-1,0,2,0,3,-3,3,-3,3,-3,8,5,1,2
}U5s:1|D,1,0,-1,-1,1,1,1,10.714245517666122,UDs51}:|,-10.714245517666122,-1,0,1,1,-1,-1,-1,7,-7,7,-7,7,-7,8,3,2,3
rZ[]o7&V,0,2,-2,0,0,1,1,10.714245517666122,ZVro7[]&,-10.714245517666122,0,-2,2,0,0,-1,-1,4,-4,4,-4,4,-4,8,4,1,3
z$7_4zlM,0,1,-1,1,0,0,1,10.714245517666122,Mzzl74$_,-10.714245517666122,0,-1,1,-1,0,0,-1,1,-1,1,-1,1,-1,8,4,2,2
qJ$D1U$v,0,1,-1,0,1,1,2,10.714245517666122,JDUqv1$$,-10.714245517666122,0,-1,1,0,-1,-1,-2,7,-7,7,-7,7,-7,8,5,1,2
]q/[HHt5,1,0,-1,0,0,0,0,10.714245517666122,HHqt5]/[,-10.714245517666122,-1,0,1,0,0,0,0,6,-6,6,-6,6,-6,8,4,1,3
4fvT{X>/,0,2,-1,0,0,0,1,10.714245517666122,TXfv4{>/,-10.714245517666122,0,-2,1,0,0,0,-1,6,-6,6,-6,6,-6,8,4,1,3
n29T7W<j,0,0,-1,-1,1,0,-1,10.714245517666122,TWnj297<,-10.714245517666122,0,0,1,1,-1,0,1,7,-7,7,-7,7,-7,8,4,3,1
7R<YuFm=,0,1,-1,0,0,0,0,10.714245517666122,RYFum7<=,-10.714245517666122,0,-1,1,0,0,0,0,6,-6,6,-6,6,-6,8,5,1,2
k?@2bAbn,0,1,-1,1,0,0,1,9.714245517666122,Akbbn2?@,-9.714245517666122,0,-1,1,-1,0,0,-1,1,-1,1,-1,1,-1,8,5,1,2
+5;RDcVL,1,0,-1,0,0,0,0,9.714245517666122,RDVLc5+;,-9.714245517666122,-1,0,1,0,0,0,0,1,-1,1,-1,1,-1,8,5,1,2
z7B&W)o<,0,2,-1,-1,1,1,2,10.714245517666122,BWzo7&)<,-10.714245517666122,0,-2,1,1,-1,-1,-2,9,-9,9,-9,9,-9,8,4,1,3
(I#1rpnW,1,0,-1,0,0,1,1,10.714245517666122,IWrpn1(#,-10.714245517666122,-1,0,1,0,0,-1,-1,4,-4,4,-4,4,-4,8,5,1,2
4b*w!vcJ,0,1,-2,1,0,0,0,9.714245517666122,Jbwvc4*!,-9.714245517666122,0,-1,2,-1,0,0,0,7,-7,7,-7,7,-7,8,5,1,2
@3FZ9fZW,1,0,-1,0,1,0,1,9.714245517666122,FZZWf39@,-9.714245517666122,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,5,2,1
eGQ2t_7B,0,0,-1,0,1,0,0,10.714245517666122,GQBet27_,-10.714245517666122,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,8,5,2,1
rx9S%Y53,0,0,-2,-1,1,1,-1,10.714245517666122,SYrx953%,-10.714245517666122,0,0,2,1,-1,-1,1,6,-6,6,-6,6,-6,8,4,3,1
bt[O!9qT,0,1,-2,0,0,1,0,10.714245517666122,OTbtq9[!,-10.714245517666122,0,-1,2,0,0,-1,0,4,-4,4,-4,4,-4,8,5,1,2
"oN@|4Nz,",0,2,-1,0,0,0,1,10.714245517666122,"NNoz4@|,",-10.714245517666122,0,-2,1,0,0,0,-1,3,-3,3,-3,3,-3,8,4,1,3
gN9f<]I^,0,2,-1,0,1,1,3,10.714245517666122,NIgf9<]^,-10.714245517666122,0,-2,1,0,-1,-1,-3,6,-6,6,-6,6,-6,8,4,1,3
s]YD5kZM,0,0,-1,0,1,0,0,9.714245517666122,YDZMsk5],-9.714245517666122,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,8,6,1,1
<{w1hCV~,1,0,0,0,1,0,2,10.714245517666122,CVwh1<{~,-10.714245517666122,-1,0,0,0,-1,0,-2,6,-6,6,-6,6,-6,8,4,1,3
tk^~0Mji,0,1,-1,0,0,0,0,9.714245517666122,Mtkji0^~,-9.714245517666122,0,-1,1,0,0,0,0,1,-1,1,-1,1,-1,8,5,1,2
!0fID.:>,1,0,0,0,0,0,1,9.714245517666122,IDf0!.:>,-9.714245517666122,-1,0,0,0,0,0,-1,3,-3,3,-3,3,-3,8,3,1,4
2T+gOwv),0,1,-1,0,0,0,0,10.714245517666122,TOgwv2+),-10.714245517666122,0,-1,1,0,0,0,0,6,-6,6,-6,6,-6,8,5,1,2
mpx2jl$Y,0,0,-1,0,1,1,1,8.39231742277876,Ympxjl2$,-8.39231742277876,0,0,1,0,-1,-1,-1,4,-4,4,-4,4,-4,8,6,1,1
z9%cf{~X,0,2,-2,0,0,0,0,10.129283016944967,Xzcf9%{~,-10.129283016944967,0,-2,2,0,0,0,0,4,-4,4,-4,4,-4,8,4,1,3
[4IvopU4,1,0,-1,0,1,0,1,10.714245517666122,IUvop44[,-10.714245517666122,-1,0,1,0,-1,0,-1,3,-3,3,-3,3,-3,8,5,2,1
x=aV8U(y,0,1,-1,0,1,0,1,10.714245517666122,VUxay8=(,-10.714245517666122,0,-1,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,5,1,2
8]XDpTIE,0,0,-1,0,0,0,-1,8.39231742277876,XDTIEp8],-8.39231742277876,0,0,1,0,0,0,1,1,-1,1,-1,1,-1,8,6,1,1
)H_.(2vx,1,0,-1,0,0,0,0,9.714245517666122,Hvx2)_.(,-9.714245517666122,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,8,3,1,4
*o3A4!4W,1,0,-1,-1,1,1,1,10.714245517666122,AWo344*!,-10.714245517666122,-1,0,1,1,-1,-1,-1,7,-7,7,-7,7,-7,8,3,3,2
8{1XS7fP,0,0,-1,0,1,0,0,10.129283016944967,XSPf817{,-10.129283016944967,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,8,4,3,1
"22,R0omz",0,0,-2,0,1,0,-1,10.129283016944967,"Romz220,",-10.129283016944967,0,0,2,0,-1,0,1,4,-4,4,-4,4,-4,8,4,3,1
2.}3{#Oc,0,2,-1,0,0,0,1,9.714245517666122,Oc23.}{#,-9.714245517666122,0,-2,1,0,0,0,-1,1,-1,1,-1,1,-1,8,2,2,4
f~t93L?y,0,1,-1,0,1,1,2,10.714245517666122,Lfty93~?,-10.714245517666122,0,-1,1,0,-1,-1,-2,7,-7,7,-7,7,-7,8,4,2,2
"%v%T?g5,",1,0,-1,0,0,0,0,9.714245517666122,"Tvg5%%?,",-9.714245517666122,-1,0,1,0,0,0,0,9,-9,9,-9,9,-9,8,3,1,4
h0+0S8@^,0,2,-1,0,1,0,2,10.129283016944967,Sh008+@^,-10.129283016944967,0,-2,1,0,-1,0,-2,3,-3,3,-3,3,-3,8,2,3,3
a7/9Efq>,0,1,-1,0,0,0,0,10.714245517666122,Eafq79/>,-10.714245517666122,0,-1,1,0,0,0,0,3,-3,3,-3,3,-3,8,4,2,2
r0d])CzL,0,1,-1,0,1,0,1,10.714245517666122,CLrdz0]),-10.714245517666122,0,-1,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,5,1,2
e5E4mA($,0,1,0,0,1,0,2,11.299208018387276,EAem54($,-11.299208018387276,0,-1,0,0,-1,0,-2,6,-6,6,-6,6,-6,8,4,2,2
8&S9sG|_,0,2,-1,0,1,0,2,10.714245517666122,SGs89&|_,-10.714245517666122,0,-2,1,0,-1,0,-2,6,-6,6,-6,6,-6,8,3,2,3
p$K<4K=a,0,2,-2,-1,0,1,0,10.714245517666122,KKpa4$<=,-10.714245517666122,0,-2,2,1,0,-1,0,7,-7,7,-7,7,-7,8,4,1,3
mQ$$7q.B,0,2,-2,0,0,0,0,10.714245517666122,QBmq7$$.,-10.714245517666122,0,-2,2,0,0,0,0,4,-4,4,-4,4,-4,8,4,1,3
2!^Gg5y3,0,1,-1,0,1,1,2,10.714245517666122,Ggy253!^,-10.714245517666122,0,-1,1,0,-1,-1,-2,6,-6,6,-6,6,-6,8,3,3,2
fuC!+?2g,0,2,-1,1,0,0,2,10.129283016944967,Cfug2!+?,-10.129283016944967,0,-2,1,-1,0,0,-2,1,-1,1,-1,1,-1,8,4,1,3
jB{dB%2z,0,1,-2,1,0,0,0,10.714245517666122,BBjdz2{%,-10.714245517666122,0,-1,2,-1,0,0,0,4,-4,4,-4,4,-4,8,5,1,2
"x,v9Vio*",0,1,0,0,1,0,2,9.714245517666122,"Vxvio9,*",-9.714245517666122,0,-1,0,0,-1,0,-2,6,-6,6,-6,6,-6,8,5,1,2
6[gUBb[>,0,2,-1,0,0,0,1,10.714245517666122,UBgb6[[>,-10.714245517666122,0,-2,1,0,0,0,-1,3,-3,3,-3,3,-3,8,4,1,3
e.L1?#!v,0,2,-1,0,0,1,2,9.714245517666122,Lev1.?#!,-9.714245517666122,0,-2,1,0,0,-1,-2,4,-4,4,-4,4,-4,8,3,1,4
:zu8i&vH,1,0,-1,1,1,0,2,9.714245517666122,Hzuiv8:&,-9.714245517666122,-1,0,1,-1,-1,0,-2,7,-7,7,-7,7,-7,8,5,1,2
"3$]+,KMi",0,2,-1,0,0,0,1,9.714245517666122,"KMi3$]+,",-9.714245517666122,0,-2,1,0,0,0,-1,1,-1,1,-1,1,-1,8,3,1,4
/FmKo5M#,1,0,0,0,1,0,2,10.714245517666122,FKMmo5/#,-10.714245517666122,-1,0,0,0,-1,0,-2,6,-6,6,-6,6,-6,8,5,1,2
1S}BO$iA,0,1,-2,1,0,0,0,9.714245517666122,SBOAi1}$,-9.714245517666122,0,-1,2,-1,0,0,0,7,-7,7,-7,7,-7,8,5,1,2
h5;$W6IM,0,1,-1,0,1,0,1,10.714245517666122,WIMh56;$,-10.714245517666122,0,-1,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,4,2,2
"],Oy&Ry7",1,0,-2,-1,0,-1,-3,10.714245517666122,"ORyy7],&",-10.714245517666122,-1,0,2,1,0,1,3,6,-6,6,-6,6,-6,8,4,1,3
0/Fk-Ib:,0,2,-2,-1,0,0,-1,10.714245517666122,FIkb0/-:,-10.714245517666122,0,-2,2,1,0,0,1,6,-6,6,-6,6,-6,8,4,1,3
53!Zoz||,0,2,-1,0,0,0,1,10.714245517666122,Zoz53!||,-10.714245517666122,0,-2,1,0,0,0,-1,3,-3,3,-3,3,-3,8,3,2,3
.-;6|&pF,1,0,-1,1,0,0,1,8.39231742277876,Fp6.-;|&,-8.39231742277876,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,8,2,1,5
${2J8Ss},1,0,0,-1,1,0,1,10.714245517666122,JSs28${},-10.714245517666122,-1,0,0,1,-1,0,-1,6,-6,6,-6,6,-6,8,3,2,3
>v#Z567I,1,0,-1,-1,1,1,1,10.714245517666122,ZIv567>#,-10.714245517666122,-1,0,1,1,-1,-1,-1,7,-7,7,-7,7,-7,8,3,3,2
7D;qe883,0,0,-2,0,0,0,-2,9.714245517666122,Dqe7883;,-9.714245517666122,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,8,3,4,1
8JK?A-l=,0,2,-1,0,0,1,2,10.129283016944967,JKAl8?-=,-10.129283016944967,0,-2,1,0,0,-1,-2,9,-9,9,-9,9,-9,8,4,1,3
=Xb+$el9,1,0,-2,0,0,0,-1,10.129283016944967,Xbel9=+$,-10.129283016944967,-1,0,2,0,0,0,1,6,-6,6,-6,6,-6,8,4,1,3
.g!Flh>5,1,0,-1,0,0,0,0,10.129283016944967,Fglh5.!>,-10.129283016944967,-1,0,1,0,0,0,0,6,-6,6,-6,6,-6,8,4,1,3
)ER%&y9(,1,0,-1,0,0,0,0,9.714245517666122,ERy9)%&(,-9.714245517666122,-1,0,1,0,0,0,0,6,-6,6,-6,6,-6,8,3,1,4
w/v7kiHV,0,0,-1,0,1,0,0,9.714245517666122,HVwvki7/,-9.714245517666122,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,8,6,1,1
e/X2hMQ#,0,1,0,0,1,-1,1,10.714245517666122,XMQeh2/#,-10.714245517666122,0,-1,0,0,-1,1,-1,6,-6,6,-6,6,-6,8,5,1,2
$uk|&1LQ,1,0,-2,0,0,0,-1,10.714245517666122,LQuk1$|&,-10.714245517666122,-1,0,2,0,0,0,1,4,-4,4,-4,4,-4,8,4,1,3
;v9Vx3L{,1,0,0,-1,1,0,1,11.299208018387276,VLvx93;{,-11.299208018387276,-1,0,0,1,-1,0,-1,9,-9,9,-9,9,-9,8,4,2,2
x3Y|$[RO,0,2,-1,0,1,0,2,10.129283016944967,YROx3|$[,-10.129283016944967,0,-2,1,0,-1,0,-2,4,-4,4,-4,4,-4,8,4,1,3
_iylX;9V,1,0,-1,0,0,0,0,10.714245517666122,XViyl9_;,-10.714245517666122,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,8,5,1,2
i)?7Ct|z,0,2,-1,0,0,1,2,10.129283016944967,Citz7)?|,-10.129283016944967,0,-2,1,0,0,-1,-2,4,-4,4,-4,4,-4,8,4,1,3
?|Tt^8xh,1,0,-2,0,0,0,-1,10.129283016944967,Ttxh8?|^,-10.129283016944967,-1,0,2,0,0,0,1,4,-4,4,-4,4,-4,8,4,1,3
7Zi-[My$,0,2,-1,-1,0,-1,-1,10.714245517666122,ZMiy7-[$,-10.714245517666122,0,-2,1,1,0,1,1,6,-6,6,-6,6,-6,8,4,1,3
30sq)T.9,0,1,-1,0,0,0,0,10.714245517666122,Tsq309).,-10.714245517666122,0,-1,1,0,0,0,0,6,-6,6,-6,6,-6,8,3,3,2
?L!Vu7)/,1,0,0,-1,0,0,0,9.714245517666122,LVu7?!)/,-9.714245517666122,-1,0,0,1,0,0,0,6,-6,6,-6,6,-6,8,3,1,4
sUZsn.I4,0,0,-1,0,0,0,-1,10.129283016944967,UZIssn4.,-10.129283016944967,0,0,1,0,0,0,1,3,-3,3,-3,3,-3,8,6,1,1
7aPw#/47,0,1,-1,1,0,0,1,10.714245517666122,Paw747#/,-10.714245517666122,0,-1,1,-1,0,0,-1,3,-3,3,-3,3,-3,8,3,3,2
}+PxG<T8,1,0,-1,0,0,0,0,10.129283016944967,PGTx8}+<,-10.129283016944967,-1,0,1,0,0,0,0,6,-6,6,-6,6,-6,8,4,1,3
]rj//W3X,1,0,-2,-1,1,0,-1,10.714245517666122,WXrj3]//,-10.714245517666122,-1,0,2,1,-1,0,1,7,-7,7,-7,7,-7,8,4,1,3
~$w/2p]V,1,0,-1,0,0,0,0,9.714245517666122,Vwp2~$/],-9.714245517666122,-1,0,1,0,0,0,0,7,-7,7,-7,7,-7,8,3,1,4
k20AV9<f,0,0,-1,0,1,0,0,10.714245517666122,AVkf209<,-10.714245517666122,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,8,4,3,1
89eZJw[C,0,0,-1,0,0,0,-1,10.714245517666122,ZJCew89[,-10.714245517666122,0,0,1,0,0,0,1,4,-4,4,-4,4,-4,8,5,2,1
y1y#|%tH,0,2,-1,1,1,1,4,10.129283016944967,Hyyt1#|%,-10.129283016944967,0,-2,1,-1,-1,-1,-4,4,-4,4,-4,4,-4,8,4,1,3
