originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,lostEntropy,percentEntropyLoss,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
7^T*~yzA,0,3,0,1,0,-1,3,52.4367108134211,TAyz7^*~,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,16,12,16,12,16,12,8,4,1,3
"e2,}Y{+z",0,5,0,0,0,0,5,52.4367108134211,"Yez2,}{+",42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,15,11,15,11,15,11,8,3,1,4
b+z9f(E&,0,3,1,0,1,0,5,52.4367108134211,Ebzf9+(&,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,-1,2,20,11,20,11,20,11,8,4,1,3
-#N1&([m,1,5,0,0,0,0,6,52.4367108134211,Nm1-#&([,44.04439339064234,8.39231742277876,16.0046602706262,0,5,1,0,0,0,6,15,11,15,11,15,11,8,2,1,5
qG|{Kh:2,0,3,0,1,0,0,4,52.4367108134211,GKqh2|{:,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,15,12,15,12,15,12,8,4,1,3
%dH~7Zy=,1,1,1,1,0,-1,3,52.4367108134211,HZdy7%~=,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,18,12,18,12,18,12,8,4,1,3
ux@7A#UQ,0,1,0,1,0,-1,1,52.4367108134211,AUQux7@#,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,17,13,17,13,17,13,8,5,1,2
f/]ZeCW3,0,1,1,1,0,-1,2,52.4367108134211,ZCWfe3/],41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,13,16,13,16,13,8,5,1,2
0J[.m9GN,0,1,1,1,1,0,4,52.4367108134211,JGNm09[.,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,20,13,20,13,20,13,8,4,2,2
_.gU{+$7,1,5,0,1,0,-1,6,52.4367108134211,Ug7_.{+$,44.04439339064234,8.39231742277876,16.0046602706262,0,5,1,0,0,-1,5,14,11,14,11,14,11,8,2,1,5
.Hmg-Y<9,1,1,1,0,0,-1,2,52.4367108134211,HYmg9.-<,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,18,12,18,12,18,12,8,4,1,3
72Cc9&xj,0,0,2,0,1,0,3,52.4367108134211,Ccxj729&,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,0,0,0,3,15,11,15,11,15,11,8,4,3,1
!ONw-m9T,1,0,1,1,1,-1,3,52.4367108134211,ONTwm9!-,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,20,13,20,13,20,13,8,5,1,2
(-YWGb1k,1,0,2,1,1,-1,4,52.4367108134211,YWGbk1(-,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,17,13,17,13,17,13,8,5,1,2
vvX{Zv6P,0,0,2,1,1,0,4,52.4367108134211,XZPvvv6{,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,1,0,0,4,17,13,17,13,17,13,8,6,1,1
^lQCu1-u,1,0,2,1,0,0,4,52.4367108134211,QCluu1^-,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,5,1,2
2G2Uv*AD,0,0,2,1,1,-2,2,52.4367108134211,GUADv22*,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,21,14,21,14,21,14,8,5,2,1
-kgeG1eb,1,0,2,1,1,-1,4,52.4367108134211,Gkgeeb1-,44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,0,0,-1,2,15,11,15,11,15,11,8,6,1,1
4m^~fP$w,0,3,0,1,0,0,4,52.4367108134211,Pmfw4^~$,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,18,11,18,11,18,11,8,4,1,3
2T%{w#+J,0,5,0,0,0,0,5,52.4367108134211,TJw2%{#+,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,0,5,19,12,19,12,19,12,8,3,1,4
=3)iAcO$,1,1,1,1,0,0,4,52.4367108134211,AOic3=)$,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,15,12,15,12,15,12,8,4,1,3
?N9dB.d*,1,1,1,1,1,0,5,52.4367108134211,NBdd9?.*,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,21,12,21,12,21,12,8,4,1,3
h^z=x6Xy,0,1,1,0,1,0,3,52.4367108134211,Xhzxy6^=,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,0,2,18,11,18,11,18,11,8,5,1,2
"dX-m3TA,",0,1,1,2,1,-1,4,52.4367108134211,"XTAdm3-,",41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,13,19,13,19,13,8,5,1,2
rX1c6*!6,0,1,2,1,1,0,5,52.4367108134211,Xrc166*!,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,14,11,14,11,14,11,8,3,3,2
{Xf6!j(O,1,1,1,0,0,0,3,52.4367108134211,XOfj6{!(,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,19,12,19,12,19,12,8,4,1,3
2lW3]9c&,0,1,1,1,1,0,4,52.4367108134211,Wlc239]&,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,17,11,17,11,17,11,8,3,3,2
)Qzz1N/m,1,0,2,0,1,0,4,52.4367108134211,QNzzm1)/,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,19,12,19,12,19,12,8,5,1,2
ic&iVr91,0,0,1,1,0,-1,1,52.4367108134211,Vicir91&,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,-1,2,14,11,14,11,14,11,8,5,2,1
b&T>uzi6,0,1,1,0,0,-1,1,52.4367108134211,Tbuzi6&>,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,17,11,17,11,17,11,8,5,1,2
8q-$|Tq>,0,5,0,0,0,0,5,52.4367108134211,Tqq8-$|>,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,17,11,17,11,17,11,8,3,1,4
jZ.G84SP,0,0,1,2,1,0,4,52.4367108134211,ZGSPj84.,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,0,4,18,14,18,14,18,14,8,5,2,1
#P&Vb%b5,1,1,0,0,0,0,2,52.4367108134211,PVbb5#&%,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,21,12,21,12,21,12,8,4,1,3
gWS+7MTa,0,0,2,2,0,-1,3,52.4367108134211,WSMTga7+,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,15,14,15,14,15,14,8,6,1,1
6?a$P.EQ,0,3,0,1,0,0,4,52.4367108134211,PEQa6?$.,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,1,0,-1,3,20,13,20,13,20,13,8,4,1,3
7ME%_ybx,0,1,1,1,0,-2,1,52.4367108134211,MEybx7%_,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,5,1,2
g@S9w(27,0,1,1,0,1,0,3,52.4367108134211,Sgw927@(,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,17,11,17,11,17,11,8,3,3,2
~uRbaB1^,1,0,2,1,0,-1,3,52.4367108134211,RBuba1~^,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,15,12,15,12,15,12,8,5,1,2
l6sf(*bD,0,1,1,1,1,0,4,52.4367108134211,Dlsfb6(*,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,0,2,15,11,15,11,15,11,8,5,1,2
"+8,ST6Hw",1,0,1,1,1,0,4,52.4367108134211,"STHw86+,",41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,17,13,17,13,17,13,8,4,2,2
*yU!/34p,1,1,0,1,0,-1,2,52.4367108134211,Uyp34*!/,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,-1,2,15,11,15,11,15,11,8,3,2,3
",P5X1n^4",1,0,2,0,1,0,4,52.4367108134211,"PXn514,^",41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,21,12,21,12,21,12,8,3,3,2
!@Z$!w5$,1,5,0,0,0,0,6,52.4367108134211,Zw5!@$!$,44.04439339064234,8.39231742277876,16.0046602706262,0,5,1,0,0,0,6,17,11,17,11,17,11,8,2,1,5
o8h4[Ng(,0,1,1,0,1,0,3,52.4367108134211,Nohg84[(,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,17,11,17,11,17,11,8,4,2,2
-Nl-0$U>,1,3,0,0,0,0,4,52.4367108134211,NUl0--$>,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,-1,4,18,12,18,12,18,12,8,3,1,4
~G-}c|0M,1,3,0,0,0,0,4,52.4367108134211,GMc0~-}|,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,0,5,19,12,19,12,19,12,8,3,1,4
sTWnt$j3,0,0,2,1,0,0,3,52.4367108134211,TWsntj3$,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,0,4,15,12,15,12,15,12,8,6,1,1
/ZcxNA26,1,0,2,1,0,-1,3,52.4367108134211,ZNAcx26/,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,16,13,16,13,16,13,8,5,2,1
4G{$gL75,0,1,1,1,0,0,3,52.4367108134211,GLg475{$,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,18,12,18,12,18,12,8,3,3,2
^}*1~HsA,1,3,0,1,0,-1,4,52.4367108134211,HAs1^}*~,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,-1,4,13,12,13,12,13,12,8,3,1,4
",v9ZfV5N",1,0,2,1,1,0,5,52.4367108134211,"ZVNvf95,",41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,20,13,20,13,20,13,8,5,2,1
!/t3KWMI,1,0,2,1,1,-1,4,52.4367108134211,KWMIt3!/,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,18,14,18,14,18,14,8,5,1,2
gi4^|RYr,0,1,1,1,0,-2,1,52.4367108134211,RYgir4^|,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,13,12,13,12,13,12,8,5,1,2
"?I4mXA,p",1,0,2,1,1,0,5,52.4367108134211,"IXAmp4?,",41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,20,13,20,13,20,13,8,5,1,2
0)w<ljSH,0,1,1,1,0,0,3,52.4367108134211,SHwlj0)<,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,16,12,16,12,16,12,8,5,1,2
kwq4*Hrb,0,0,1,0,0,0,1,52.4367108134211,Hkwqrb4*,44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,0,0,0,3,12,11,12,11,12,11,8,6,1,1
}U4FQ-$s,1,1,1,1,1,0,5,52.4367108134211,UFQs4}-$,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,1,0,-1,3,20,13,20,13,20,13,8,4,1,3
"jOl,bA6[",0,1,2,2,0,-2,3,52.4367108134211,"OAjlb6,[",41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,15,12,15,12,15,12,8,5,1,2
}U5s:1|D,1,1,1,0,1,0,4,52.4367108134211,UDs51}:|,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,19,12,19,12,19,12,8,3,2,3
rZ[]o7&V,0,3,0,1,0,0,4,52.4367108134211,ZVro7[]&,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,16,12,16,12,16,12,8,4,1,3
z$7_4zlM,0,1,1,1,0,0,3,52.4367108134211,Mzzl74$_,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,12,11,12,11,12,11,8,4,2,2
qJ$D1U$v,0,1,1,1,1,0,4,52.4367108134211,JDUqv1$$,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,20,13,20,13,20,13,8,5,1,2
]q/[HHt5,1,1,1,1,0,0,4,52.4367108134211,HHqt5]/[,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,18,12,18,12,18,12,8,4,1,3
4fvT{X>/,0,3,1,1,0,0,5,52.4367108134211,TXfv4{>/,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,18,12,18,12,18,12,8,4,1,3
n29T7W<j,0,0,2,0,1,0,3,52.4367108134211,TWnj297<,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,19,12,19,12,19,12,8,4,3,1
7R<YuFm=,0,1,1,1,0,-1,2,52.4367108134211,RYFum7<=,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,13,19,13,19,13,8,5,1,2
k?@2bAbn,0,1,1,1,0,-1,2,52.4367108134211,Akbbn2?@,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,12,11,12,11,12,11,8,5,1,2
+5;RDcVL,1,0,1,1,0,0,3,52.4367108134211,RDVLc5+;,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,0,3,15,14,15,14,15,14,8,5,1,2
z7B&W)o<,0,3,1,0,1,0,5,52.4367108134211,BWzo7&)<,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,21,12,21,12,21,12,8,4,1,3
(I#1rpnW,1,0,1,1,0,0,3,52.4367108134211,IWrpn1(#,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,5,1,2
4b*w!vcJ,0,1,0,1,0,0,2,52.4367108134211,Jbwvc4*!,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,0,2,18,11,18,11,18,11,8,5,1,2
@3FZ9fZW,1,0,2,1,1,0,5,52.4367108134211,FZZWf39@,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,0,4,18,14,18,14,18,14,8,5,2,1
eGQ2t_7B,0,0,2,1,1,-1,3,52.4367108134211,GQBet27_,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,17,13,17,13,17,13,8,5,2,1
rx9S%Y53,0,0,1,0,1,0,2,52.4367108134211,SYrx953%,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,18,12,18,12,18,12,8,4,3,1
bt[O!9qT,0,1,0,1,0,0,2,52.4367108134211,OTbtq9[!,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,5,1,2
"oN@|4Nz,",0,3,1,1,0,-1,4,52.4367108134211,"NNoz4@|,",41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,15,12,15,12,15,12,8,4,1,3
gN9f<]I^,0,3,1,1,1,0,6,52.4367108134211,NIgf9<]^,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,18,12,18,12,18,12,8,4,1,3
s]YD5kZM,0,0,2,1,1,-1,3,52.4367108134211,YDZMsk5],42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,18,14,18,14,18,14,8,6,1,1
<{w1hCV~,1,1,2,1,1,0,6,52.4367108134211,CVwh1<{~,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,18,12,18,12,18,12,8,4,1,3
tk^~0Mji,0,1,1,0,0,-1,1,52.4367108134211,Mtkji0^~,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,12,11,12,11,12,11,8,5,1,2
!0fID.:>,1,3,1,1,0,-1,5,52.4367108134211,IDf0!.:>,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,-1,4,15,12,15,12,15,12,8,3,1,4
2T+gOwv),0,1,1,1,0,-1,2,52.4367108134211,TOgwv2+),41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,18,12,18,12,18,12,8,5,1,2
mpx2jl$Y,0,0,2,0,1,0,3,52.4367108134211,Ympxjl2$,44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,0,0,-1,2,15,11,15,11,15,11,8,6,1,1
z9%cf{~X,0,3,0,0,0,0,3,52.4367108134211,Xzcf9%{~,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,15,11,15,11,15,11,8,4,1,3
[4IvopU4,1,0,2,1,1,-1,4,52.4367108134211,IUvop44[,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,15,12,15,12,15,12,8,5,2,1
x=aV8U(y,0,1,1,1,1,-1,3,52.4367108134211,VUxay8=(,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,12,19,12,19,12,8,5,1,2
8]XDpTIE,0,0,2,1,0,-1,2,52.4367108134211,XDTIEp8],44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,1,0,-1,3,16,15,16,15,16,15,8,6,1,1
)H_.(2vx,1,3,0,0,0,0,4,52.4367108134211,Hvx2)_.(,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,15,11,15,11,15,11,8,3,1,4
*o3A4!4W,1,0,1,0,1,0,3,52.4367108134211,AWo344*!,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,12,19,12,19,12,8,3,3,2
8{1XS7fP,0,0,2,1,1,0,4,52.4367108134211,XSPf817{,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,1,0,0,4,17,13,17,13,17,13,8,4,3,1
"22,R0omz",0,0,1,0,1,-1,1,52.4367108134211,"Romz220,",42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,0,0,-1,2,15,11,15,11,15,11,8,4,3,1
2.}3{#Oc,0,5,0,0,0,0,5,52.4367108134211,Oc23.}{#,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,12,11,12,11,12,11,8,2,2,4
f~t93L?y,0,1,1,0,1,0,3,52.4367108134211,Lfty93~?,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,18,11,18,11,18,11,8,4,2,2
"%v%T?g5,",1,3,0,0,0,0,4,52.4367108134211,"Tvg5%%?,",42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,20,11,20,11,20,11,8,3,1,4
h0+0S8@^,0,3,1,0,1,0,5,52.4367108134211,Sh008+@^,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,14,11,14,11,14,11,8,2,3,3
a7/9Efq>,0,1,1,0,0,-1,1,52.4367108134211,Eafq79/>,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,14,11,14,11,14,11,8,4,2,2
r0d])CzL,0,1,1,1,1,0,4,52.4367108134211,CLrdz0]),41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,16,12,16,12,16,12,8,5,1,2
e5E4mA($,0,1,2,1,1,-1,4,52.4367108134211,EAem54($,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,-1,2,18,12,18,12,18,12,8,4,2,2
8&S9sG|_,0,3,1,1,1,0,6,52.4367108134211,SGs89&|_,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,18,12,18,12,18,12,8,3,2,3
p$K<4K=a,0,3,0,0,0,0,3,52.4367108134211,KKpa4$<=,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,19,12,19,12,19,12,8,4,1,3
mQ$$7q.B,0,3,0,1,0,0,4,52.4367108134211,QBmq7$$.,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,16,12,16,12,16,12,8,4,1,3
2!^Gg5y3,0,1,1,0,1,0,3,52.4367108134211,Ggy253!^,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,17,11,17,11,17,11,8,3,3,2
fuC!+?2g,0,3,1,1,0,-1,4,52.4367108134211,Cfug2!+?,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,-1,2,12,11,12,11,12,11,8,4,1,3
jB{dB%2z,0,1,0,2,0,0,3,52.4367108134211,BBjdz2{%,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,16,12,16,12,16,12,8,5,1,2
"x,v9Vio*",0,1,2,0,1,-1,3,52.4367108134211,"Vxvio9,*",42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,17,11,17,11,17,11,8,5,1,2
6[gUBb[>,0,3,1,1,0,-1,4,52.4367108134211,UBgb6[[>,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,15,12,15,12,15,12,8,4,1,3
e.L1?#!v,0,5,0,0,0,0,5,52.4367108134211,Lev1.?#!,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,15,11,15,11,15,11,8,3,1,4
:zu8i&vH,1,0,1,1,1,-1,3,52.4367108134211,Hzuiv8:&,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,18,11,18,11,18,11,8,5,1,2
"3$]+,KMi",0,5,0,1,0,-1,5,52.4367108134211,"KMi3$]+,",42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,-1,4,13,12,13,12,13,12,8,3,1,4
/FmKo5M#,1,0,2,1,1,-1,4,52.4367108134211,FKMmo5/#,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,13,19,13,19,13,8,5,1,2
1S}BO$iA,0,1,0,2,0,-1,2,52.4367108134211,SBOAi1}$,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,21,14,21,14,21,14,8,5,1,2
h5;$W6IM,0,1,1,1,1,-1,3,52.4367108134211,WIMh56;$,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,17,13,17,13,17,13,8,4,2,2
"],Oy&Ry7",1,1,0,0,0,-2,0,52.4367108134211,"ORyy7],&",41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,18,12,18,12,18,12,8,4,1,3
0/Fk-Ib:,0,3,0,0,0,-1,2,52.4367108134211,FIkb0/-:,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,18,12,18,12,18,12,8,4,1,3
53!Zoz||,0,3,1,0,0,-1,3,52.4367108134211,Zoz53!||,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,-1,2,14,11,14,11,14,11,8,3,2,3
.-;6|&pF,1,5,0,1,0,0,7,52.4367108134211,Fp6.-;|&,44.04439339064234,8.39231742277876,16.0046602706262,0,5,1,0,0,0,6,12,11,12,11,12,11,8,2,1,5
${2J8Ss},1,1,2,0,1,0,5,52.4367108134211,JSs28${},41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,18,12,18,12,18,12,8,3,2,3
>v#Z567I,1,0,1,0,1,0,3,52.4367108134211,ZIv567>#,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,12,19,12,19,12,8,3,3,2
7D;qe883,0,0,1,0,0,0,1,52.4367108134211,Dqe7883;,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,0,3,17,11,17,11,17,11,8,3,4,1
8JK?A-l=,0,3,1,1,0,0,5,52.4367108134211,JKAl8?-=,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,1,0,-1,3,22,13,22,13,22,13,8,4,1,3
=Xb+$el9,1,1,0,0,0,-1,1,52.4367108134211,Xbel9=+$,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,-1,2,17,11,17,11,17,11,8,4,1,3
.g!Flh>5,1,1,1,0,0,0,3,52.4367108134211,Fglh5.!>,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,17,11,17,11,17,11,8,4,1,3
)ER%&y9(,1,3,0,1,0,-1,4,52.4367108134211,ERy9)%&(,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,-1,4,18,12,18,12,18,12,8,3,1,4
w/v7kiHV,0,0,2,1,1,-1,3,52.4367108134211,HVwvki7/,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,16,12,16,12,16,12,8,6,1,1
e/X2hMQ#,0,1,2,1,1,-1,4,52.4367108134211,XMQeh2/#,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,19,13,19,13,19,13,8,5,1,2
$uk|&1LQ,1,1,0,1,0,-1,2,52.4367108134211,LQuk1$|&,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,16,12,16,12,16,12,8,4,1,3
