originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,lostEntropy,percentEntropyLoss,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
qwe2585665mvKL54/,0,0,5,1,1,-1,6,111.42801047851985,KLqwemv258566554/,89.466430782825,21.96157969569485,19.70920920276901,0,0,5,1,0,-1,5,24,21,24,21,24,21,17,7,9,1
48we54SD32Z78,0,0,5,1,1,-1,6,85.2096550718093,SDZwe48543278,71.55793063870124,13.651724433108065,16.02133516630628,0,0,5,1,0,-1,5,27,18,27,18,27,18,13,5,8,0
AP785214mn=-,0,1,4,1,1,-1,6,78.65506622013166,APmn785214=-,62.311464082385925,16.343602137745734,20.7788295441834,0,0,4,1,0,-1,4,19,16,19,16,19,16,12,4,6,2
asdf456987 ASX,0,0,5,1,0,-1,5,91.76424392348693,ASXasdf456987,72.08277214698481,19.681471776502118,21.447865677302957,0,0,5,1,0,-1,5,20,19,20,19,20,19,14,7,6,1
HGF4587/[-21l,0,3,3,1,0,0,7,85.2096550718093,HGFl458721/[-,67.33553821736479,17.874116854444512,20.976633269294823,0,1,4,1,0,0,6,19,18,19,18,19,18,13,4,6,3
"WAshingtondc,707",0,0,5,1,0,-1,5,104.8734216268422,"WAshingtondc707,",85.99930477239769,18.874116854444512,17.99704497255929,0,0,5,1,0,-1,5,20,20,20,20,20,20,16,12,3,1
"Youngstown,ohio1",0,0,5,0,0,-2,3,104.8734216268422,"Youngstownohio1,",93.15917610917609,11.714245517666122,11.169889697455886,0,0,5,0,0,-1,4,22,19,22,19,22,19,16,14,1,1
"toledoOhio,1234",0,0,5,1,0,-1,5,98.31883277516458,"Otoledohio1234,",81.1227878258327,17.196044949331874,17.490082483643572,0,0,5,0,0,-1,4,18,18,18,18,18,18,15,10,4,1
"Richmond,va56",0,0,4,0,0,-2,2,85.2096550718093,"Richmondva56,",72.14289313942238,13.066761932386909,15.33483725685202,0,0,5,0,0,-1,4,19,16,19,16,19,16,13,10,2,1
"washingtonState98777,",0,0,5,1,0,-1,5,137.64636588523038,"Swashingtontate98777,",115.42680501142802,22.21956087380236,16.142497283458283,0,0,5,0,0,-1,4,24,24,24,24,24,24,21,15,5,1
"Wolverines,123",0,0,4,0,0,-1,3,91.76424392348693,"Wolverines123,",76.47508956976357,15.289154353723356,16.661341825549677,0,0,5,0,0,-1,4,17,17,17,17,17,17,14,10,3,1
"Buckeye,1234",0,0,4,0,0,-1,3,78.65506622013166,"Buckeye1234,",63.89642658310708,14.758639637024578,18.763749553931625,0,0,5,0,0,-1,4,15,15,15,15,15,15,12,7,4,1
"find,RelishaRudd1",0,0,6,1,0,-2,5,111.42801047851985,"RRfindelishaudd1,",96.6263021196034,14.801708358916462,13.283651296789339,0,0,5,1,0,-1,5,24,21,24,21,24,21,17,15,1,1
Bringourgirlsback1,0,0,5,0,0,-1,4,117.98259933019747,Bringourgirlsback1,109.72521148750482,8.257387842692651,6.998818376244389,0,0,5,0,0,-1,4,21,21,21,21,21,21,18,17,1,0
"Wethepeople,1",0,0,5,0,0,-1,4,85.2096550718093,"Wethepeople1,",74.46482123430975,10.744833837499547,12.609878338839046,0,0,5,0,0,-1,4,16,16,16,16,16,16,13,11,1,1
Alphabetsoup1;,0,0,5,0,0,-1,4,91.76424392348693,Alphabetsoup1;,80.67148678256707,11.092757140919852,12.088321841532306,0,0,5,0,0,-1,4,17,17,17,17,17,17,14,12,1,1
Animalcrackers;1,0,0,5,0,0,-1,4,104.8734216268422,Animalcrackers1;,93.15917610917609,11.714245517666122,11.169889697455886,0,0,5,0,0,-1,4,19,19,19,19,19,19,16,14,1,1
Pandahabitat1!,0,0,5,0,0,-1,4,91.76424392348693,Pandahabitat1!,80.67148678256707,11.092757140919852,12.088321841532306,0,0,5,0,0,-1,4,17,17,17,17,17,17,14,12,1,1
Eatyourveggies1;,0,0,5,0,0,-1,4,104.8734216268422,Eatyourveggies1;,93.15917610917609,11.714245517666122,11.169889697455886,0,0,5,0,0,-1,4,19,19,19,19,19,19,16,14,1,1
Goingtosleep1@,0,0,5,0,0,-1,4,91.76424392348693,Goingtosleep1@,80.67148678256707,11.092757140919852,12.088321841532306,0,0,5,0,0,-1,4,17,17,17,17,17,17,14,12,1,1
Donotforgetthis1;,0,0,5,0,0,-1,4,111.42801047851985,Donotforgetthis1;,99.433657041661,11.994353436858859,10.764217529640833,0,0,5,0,0,-1,4,20,20,20,20,20,20,17,15,1,1
FBIsurveillance1;,0,0,5,1,0,-1,5,111.42801047851985,FBIsurveillance1;,94.51082490218346,16.9171855763364,15.182166049350359,0,0,5,1,0,-1,5,22,22,22,22,22,22,17,15,1,1
Missvacation1;,0,0,5,0,0,-1,4,91.76424392348693,Missvacation1;,80.67148678256707,11.092757140919852,12.088321841532306,0,0,5,0,0,-1,4,17,17,17,17,17,17,14,12,1,1
Notenoughsleep;1,0,0,5,0,0,-1,4,104.8734216268422,Notenoughsleep1;,93.15917610917609,11.714245517666122,11.169889697455886,0,0,5,0,0,-1,4,19,19,19,19,19,19,16,14,1,1
Goingstircrazy1;,0,0,5,0,0,-1,4,104.8734216268422,Goingstircrazy1;,93.15917610917609,11.714245517666122,11.169889697455886,0,0,5,0,0,-1,4,19,19,19,19,19,19,16,14,1,1
Upandawaywego1;,0,0,5,0,0,-1,4,98.31883277516458,Upandawaywego1;,86.90414753935737,11.414685235807216,11.609866506359273,0,0,5,0,0,-1,4,18,18,18,18,18,18,15,13,1,1
Zimbabwe123;,0,0,5,0,0,-1,4,78.65506622013166,Zimbabwe123;,64.70378150516468,13.951284714966974,17.737299560490563,0,0,5,0,0,-1,4,15,15,15,15,15,15,12,8,3,1
Mississippi1;,0,0,5,0,0,-1,4,85.2096550718093,Mississippi1;,74.46482123430975,10.744833837499547,12.609878338839046,0,0,5,0,0,-1,4,16,16,16,16,16,16,13,11,1,1
Massachusetts123;,0,0,5,0,0,-1,4,111.42801047851985,Massachusetts123;,94.51082490218346,16.9171855763364,15.182166049350359,0,0,5,0,0,-1,4,20,20,20,20,20,20,17,13,3,1
Mindiannaindiana;1,0,0,5,0,0,-1,4,117.98259933019747,Mindiannaindiana1;,105.72521148750482,12.257387842692653,10.389148834047932,0,0,5,0,0,-1,4,21,21,21,21,21,21,18,16,1,1
Generaljamesmattis1;,0,0,5,0,0,-1,4,131.09177703355275,Generaljamesmattis1;,118.35199642377948,12.73978060977326,9.71821490108608,0,0,5,0,0,-1,4,23,23,23,23,23,23,20,18,1,1
Superduper1;,0,0,5,0,0,-1,4,78.65506622013166,Superduper1;,68.28874400588585,10.366322214245816,13.17947172688613,0,0,5,0,0,-1,4,15,15,15,15,15,15,12,10,1,1
Needsleep123;,0,0,5,0,0,-1,4,85.2096550718093,Needsleep123;,70.55793063870124,14.651724433108065,17.1949110940075,0,0,5,0,0,-1,4,16,16,16,16,16,16,13,9,3,1
Flightofthenavigator1;,0,0,5,0,0,-1,4,144.20095473690802,Flightofthenavigator1;,131.0272776006046,13.17367713630342,9.135637943825373,0,0,5,0,0,-1,4,25,25,25,25,25,25,22,20,1,1
Michaeljordan23;,0,0,5,0,0,-1,4,104.8734216268422,Michaeljordan23;,90.45873639103499,14.414685235807216,13.744841173483557,0,0,5,0,0,-1,4,19,19,19,19,19,19,16,13,2,1
Flyingmonkeys1;,0,0,5,0,0,-1,4,98.31883277516458,Flyingmonkeys1;,86.90414753935737,11.414685235807216,11.609866506359273,0,0,5,0,0,-1,4,18,18,18,18,18,18,15,13,1,1
Passwordprotected1;,0,0,5,0,0,-1,4,124.53718818187512,Passwordprotected1;,112.03187282573889,12.505315356136236,10.041430627029552,0,0,5,0,0,-1,4,22,22,22,22,22,22,19,17,1,1
Sweetsurrender1;,0,0,5,0,0,-1,4,104.8734216268422,Sweetsurrender1;,93.15917610917609,11.714245517666122,11.169889697455886,0,0,5,0,0,-1,4,19,19,19,19,19,19,16,14,1,1
1Flewovertheco1;,0,0,5,0,1,-1,5,104.8734216268422,Flewovertheco11;,90.45873639103499,14.414685235807216,13.744841173483557,0,0,5,0,0,-1,4,22,19,22,19,22,19,16,13,2,1
99Bottlesofbeer;1,0,0,5,0,0,-1,4,111.42801047851985,Bottlesofbeer991;,94.51082490218346,16.9171855763364,15.182166049350359,0,0,5,0,0,-1,4,23,20,23,20,23,20,17,13,3,1
Canyouseeme;1,0,0,5,0,0,-1,4,85.2096550718093,Canyouseeme1;,74.46482123430975,10.744833837499547,12.609878338839046,0,0,5,0,0,-1,4,16,16,16,16,16,16,13,11,1,1
Tinkerbell1;2,0,0,5,0,0,-1,4,85.2096550718093,Tinkerbell12;,72.14289313942238,13.066761932386909,15.33483725685202,0,0,5,0,0,-1,4,16,16,16,16,16,16,13,10,2,1
Theratpack5;,0,0,5,0,0,-1,4,78.65506622013166,Theratpack5;,68.28874400588585,10.366322214245816,13.17947172688613,0,0,5,0,0,-1,4,15,15,15,15,15,15,12,10,1,1
Jacksonfive12345;,0,0,5,0,0,-1,4,111.42801047851985,Jacksonfive12345;,91.78835887771237,19.63965160080749,17.625417088994382,0,0,5,0,0,-1,4,20,20,20,20,20,20,17,11,5,1
Generationwhynot;1,0,0,5,0,0,-1,4,117.98259933019747,Generationwhynot1;,105.72521148750482,12.257387842692653,10.389148834047932,0,0,5,0,0,-1,4,21,21,21,21,21,21,18,16,1,1
Gatheringintel1;,0,0,5,0,0,-1,4,104.8734216268422,Gatheringintel1;,93.15917610917609,11.714245517666122,11.169889697455886,0,0,5,0,0,-1,4,19,19,19,19,19,19,16,14,1,1
Sleeplessinseattle12;,0,0,5,0,0,-1,4,137.64636588523038,Sleeplessinseattle12;,121.51426785267836,16.13209803255202,11.71995928029293,0,0,5,0,0,-1,4,24,24,24,24,24,24,21,18,2,1
Wonderyears;1,0,0,5,0,0,-1,4,85.2096550718093,Wonderyears1;,74.46482123430975,10.744833837499547,12.609878338839046,0,0,5,0,0,-1,4,16,16,16,16,16,16,13,11,1,1
Notaseasyasitseems!1,0,0,5,0,0,-1,4,131.09177703355275,Notaseasyasitseems1!,118.35199642377948,12.73978060977326,9.71821490108608,0,0,5,0,0,-1,4,23,23,23,23,23,23,20,18,1,1
Somewhereovertherainbow1;,0,0,5,0,0,-1,4,163.86472129194092,Somewhereovertherainbow1;,150.11234064538803,13.752380646552893,8.392520695196918,0,0,5,0,0,-1,4,28,28,28,28,28,28,25,23,1,1
IndianapolisColts18;,0,0,5,1,0,-1,5,131.09177703355275,ICndianapolisolts18;,112.26453358252914,18.827243451023598,14.361879804409694,0,0,5,1,0,-1,5,24,24,24,24,24,24,20,17,2,1
Boozecruise4me;,0,0,5,0,1,-1,5,98.31883277516458,Boozecruiseme4;,86.90414753935737,11.414685235807216,11.609866506359273,0,0,5,0,0,-1,4,21,18,21,18,21,18,15,13,1,1
Runningout12345;,0,0,5,0,0,-1,4,104.8734216268422,Runningout12345;,85.99930477239769,18.874116854444512,17.99704497255929,0,0,5,0,0,-1,4,19,19,19,19,19,19,16,10,5,1
Threestrikes;123,0,0,5,0,0,-1,4,104.8734216268422,Threestrikes123;,88.45873639103499,16.414685235807216,15.651902055998049,0,0,5,0,0,-1,4,19,19,19,19,19,19,16,12,3,1
Lookatme123!,0,0,5,0,0,-1,4,78.65506622013166,Lookatme123!,64.70378150516468,13.951284714966974,17.737299560490563,0,0,5,0,0,-1,4,15,15,15,15,15,15,12,8,3,1
Nowheretogobutup!1,0,0,5,0,0,-1,4,117.98259933019747,Nowheretogobutup1!,105.72521148750482,12.257387842692653,10.389148834047932,0,0,5,0,0,-1,4,21,21,21,21,21,21,18,16,1,1
Gonewiththewind;1,0,0,5,0,0,-1,4,111.42801047851985,Gonewiththewind1;,99.433657041661,11.994353436858859,10.764217529640833,0,0,5,0,0,-1,4,20,20,20,20,20,20,17,15,1,1
MargaretMitchell123;,0,0,5,1,0,-1,5,131.09177703355275,MMargaretitchell123;,109.94260548764179,21.149171545910963,16.13310310111813,0,0,5,1,0,-1,5,24,24,24,24,24,24,20,16,3,1
Fiddledeedee123!,0,0,5,0,0,-1,4,104.8734216268422,Fiddledeedee123!,88.45873639103499,16.414685235807216,15.651902055998049,0,0,5,0,0,-1,4,19,19,19,19,19,19,16,12,3,1
VivianLeigh!2,0,0,5,1,0,-1,5,85.2096550718093,VLivianeigh2!,72.14289313942238,13.066761932386909,15.33483725685202,0,0,5,1,0,-1,5,17,17,17,17,17,17,13,11,1,1
Toomanymovieideas!1,0,0,5,0,0,-1,4,124.53718818187512,Toomanymovieideas1!,112.03187282573889,12.505315356136236,10.041430627029552,0,0,5,0,0,-1,4,22,22,22,22,22,22,19,17,1,1
WeekendatBernies!1,0,0,5,1,0,-1,5,117.98259933019747,WBeekendaternies1!,102.8183208918963,15.16427843830117,12.85297876499649,0,0,5,1,0,-1,5,22,22,22,22,22,22,18,16,1,1
GeorgeWashington1776;,0,0,5,1,0,-1,5,137.64636588523038,GWeorgeashington1776;,114.10487691654066,23.541488968689723,17.102877229841745,0,0,5,1,0,-1,5,25,25,25,25,25,25,21,16,4,1
RonaldReagan1980!,0,0,5,1,0,-1,5,111.42801047851985,RRonaldeagan1980!,90.466430782825,20.96157969569485,18.811768787468072,0,0,5,1,0,-1,5,21,21,21,21,21,21,17,12,4,1
GeorgeHWBush1988!,0,0,5,1,0,-1,5,111.42801047851985,GHWBeorgeush1988!,87.55954018721648,23.86847029130337,21.42052989082537,0,0,5,1,0,-1,5,23,23,23,23,23,23,17,12,4,1
BillClinton1992!,0,0,5,1,0,-1,5,104.8734216268422,BCilllinton1992!,84.67737667751032,20.196044949331874,19.257543652187586,0,0,5,1,0,-1,5,20,20,20,20,20,20,16,11,4,1
GeorgeWBush2000!,0,0,5,1,0,-1,5,104.8734216268422,GWBeorgeush2000!,83.09241417678916,21.781007450053032,20.76885364487642,0,0,5,1,0,-1,5,21,21,21,21,21,21,16,11,4,1
BarackObama2008;,0,0,5,1,0,-1,5,104.8734216268422,BOarackbama2008;,84.67737667751032,20.196044949331874,19.257543652187586,0,0,5,1,0,-1,5,20,20,20,20,20,20,16,11,4,1
AbrahamLincoln!1,0,0,5,1,0,-1,5,104.8734216268422,ALbrahamincoln1!,90.45873639103499,14.414685235807216,13.744841173483557,0,0,5,1,0,-1,5,20,20,20,20,20,20,16,14,1,1
MondayMonday1;,0,0,5,1,0,-1,5,91.76424392348693,MMondayonday1;,78.21205516392978,13.552188759557149,14.768485174745155,0,0,5,1,0,-1,5,18,18,18,18,18,18,14,12,1,1
PrettyinPink1,0,0,5,1,0,-1,5,85.2096550718093,PPrettyinink1,75.46482123430975,9.744833837499547,11.43630241113782,0,0,5,1,0,-1,5,17,17,17,17,17,17,13,12,1,0
SixteenCandles;1,0,0,5,1,0,-1,5,104.8734216268422,SCixteenandles1;,90.45873639103499,14.414685235807216,13.744841173483557,0,0,5,1,0,-1,5,20,20,20,20,20,20,16,14,1,1
JohnHughesMovies1;,0,0,5,1,0,-1,5,117.98259933019747,JHMohnughesovies1;,100.59592847055985,17.38667085963762,14.736639943808669,0,0,5,1,0,-1,5,23,23,23,23,23,23,18,16,1,1
StElmosFire1;,0,0,5,1,0,-1,5,85.2096550718093,SEFtlmosire1;,70.55793063870124,14.651724433108065,17.1949110940075,0,0,5,1,0,-1,5,18,18,18,18,18,18,13,11,1,1
MamasandthePapas1;,0,0,5,1,0,-1,5,117.98259933019747,MPamasandtheapas1;,102.8183208918963,15.16427843830117,12.85297876499649,0,0,5,1,0,-1,5,22,22,22,22,22,22,18,16,1,1
QueenChampions1;,0,0,5,1,0,-1,5,104.8734216268422,QCueenhampions1;,90.45873639103499,14.414685235807216,13.744841173483557,0,0,5,1,0,-1,5,20,20,20,20,20,20,16,14,1,1
Foolintherain1;,0,0,5,0,0,-1,4,98.31883277516458,Foolintherain1;,86.90414753935737,11.414685235807216,11.609866506359273,0,0,5,0,0,-1,4,18,18,18,18,18,18,15,13,1,1
FredandGinger123!,0,0,5,1,0,-1,5,111.42801047851985,FGredandinger123!,91.9258624014623,19.502148077057555,17.502015869534898,0,0,5,1,0,-1,5,21,21,21,21,21,21,17,13,3,1
Egadsthisisnotmyforte123~!,0,1,5,0,0,-1,5,170.4193101436186,Egadsthisisnotmyforte123~!,146.6997032382297,23.71960690538889,13.918379839350075,0,0,5,0,0,-1,4,29,29,29,29,29,29,26,21,3,2
HolyBatman!1,0,0,4,1,0,-1,4,78.65506622013166,HBolyatman1!,66.11881900444354,12.536247215688128,15.938257785713352,0,0,5,1,0,-1,5,16,16,16,16,16,16,12,10,1,1
Ahj1_klkjlklj,0,0,4,0,0,0,4,85.2096550718093,Ahjklkjlklj1_,74.46482123430975,10.744833837499547,12.609878338839046,0,0,5,0,0,0,5,17,16,17,16,17,16,13,11,1,1
hsjkhk_Ljkjlan78,0,0,5,0,0,-1,4,104.8734216268422,Lhsjkhkjkjlan78_,90.45873639103499,14.414685235807216,13.744841173483557,0,0,5,0,0,-1,4,22,19,22,19,22,19,16,13,2,1
tytueue)ioioi78K,0,0,6,0,1,-1,6,104.8734216268422,Ktytueueioioi78),90.45873639103499,14.414685235807216,13.744841173483557,0,0,5,0,0,-1,4,23,19,23,19,23,19,16,13,2,1
onceuponatimE1*,0,0,5,1,0,-1,5,98.31883277516458,Eonceuponatim1*,86.90414753935737,11.414685235807216,11.609866506359273,0,0,5,0,0,-1,4,18,18,18,18,18,18,15,13,1,1
onceuponAtime&4,0,0,5,1,0,-1,5,98.31883277516458,Aonceupontime4&,86.90414753935737,11.414685235807216,11.609866506359273,0,0,5,0,0,-1,4,18,18,18,18,18,18,15,13,1,1
HarryPotter_RO3k,0,0,6,2,1,-2,7,104.8734216268422,HPROarryotterk3_,86.99930477239769,17.874116854444512,17.043514531302044,0,0,5,1,0,-1,5,26,22,26,22,26,22,16,14,1,1
