originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,lostEntropy,percentEntropyLoss,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
%Bzd_1Y8,1,0,1,0,1,0,3,52.4367108134211,BYzd18%_,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,-1,2,18,12,18,12,18,12,8,4,2,2
76?KlRCe,0,0,1,1,0,0,2,52.4367108134211,KRCle76?,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,14,13,14,13,14,13,8,5,2,1
lVz4QC=y,0,0,2,1,1,0,4,52.4367108134211,VQClzy4=,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,1,0,-1,3,17,13,17,13,17,13,8,6,1,1
tU8|k{io,0,1,1,1,0,-1,2,52.4367108134211,Utkio8|{,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,15,11,15,11,15,11,8,5,1,2
={oJG8UP,1,0,2,1,1,-1,4,52.4367108134211,JGUPo8={,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,18,14,18,14,18,14,8,5,1,2
hcc{L%00,0,1,1,0,0,0,2,52.4367108134211,Lhcc00{%,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,14,11,14,11,14,11,8,4,2,2
/w2VB$u7,1,0,1,1,1,0,4,52.4367108134211,VBwu27/$,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,-1,2,21,12,21,12,21,12,8,4,2,2
"23J,f7Q$",0,1,2,0,1,0,4,52.4367108134211,"JQf237,$",41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,21,12,21,12,21,12,8,3,3,2
1$bSt({o,0,3,1,1,0,0,5,52.4367108134211,Sbto1$({,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,-1,2,15,11,15,11,15,11,8,4,1,3
3l+n1:nT,0,1,0,1,0,0,2,52.4367108134211,Tlnn31+:,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,18,11,18,11,18,11,8,4,2,2
{yF|$M4W,1,1,0,1,1,-1,3,52.4367108134211,FMWy4{|$,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,1,0,-1,3,20,13,20,13,20,13,8,4,1,3
"c;,dH5;a",0,3,1,1,0,0,5,52.4367108134211,"Hcda5;,;",42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,-1,2,15,11,15,11,15,11,8,4,1,3
u?9#X2L-,0,3,1,0,1,0,5,52.4367108134211,XLu92?#-,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,18,12,18,12,18,12,8,3,2,3
=r3$7r>Y,1,1,0,0,0,0,2,52.4367108134211,Yrr37=$>,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,-1,2,18,11,18,11,18,11,8,3,2,3
nN09z9J^,0,0,3,1,1,0,5,52.4367108134211,NJnz099^,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,18,12,18,12,18,12,8,4,3,1
6f$&E*(0,0,5,0,0,0,0,5,52.4367108134211,Ef60$&*(,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,17,11,17,11,17,11,8,2,2,4
i1Fqh^2N,0,0,2,0,1,0,3,52.4367108134211,FNiqh12^,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,16,12,16,12,16,12,8,5,2,1
"qdQ4W,N0",0,0,2,1,1,0,4,52.4367108134211,"QWNqd40,",41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,19,13,19,13,19,13,8,5,2,1
sGQdm@9/,0,1,2,1,0,0,4,52.4367108134211,GQsdm9@/,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,12,12,12,12,12,12,8,5,1,2
?G6Mz:OJ,1,0,1,1,1,0,4,52.4367108134211,GMOJz6?:,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,21,14,21,14,21,14,8,5,1,2
b#z}5LKO,0,1,1,1,0,-1,2,52.4367108134211,LKObz5#},41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,17,13,17,13,17,13,8,5,1,2
d%yB9V?l,0,1,1,1,1,-1,3,52.4367108134211,BVdyl9%?,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,12,19,12,19,12,8,5,1,2
uhF0lwT(,0,0,3,1,1,0,5,52.4367108134211,FTuhlw0(,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,15,12,15,12,15,12,8,6,1,1
k3Fx@XH/,0,1,1,1,1,0,4,52.4367108134211,FXHkx3@/,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,19,13,19,13,19,13,8,5,1,2
{[8;UxDm,1,1,1,1,0,-1,3,52.4367108134211,UDxm8{[;,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,13,12,13,12,13,12,8,4,1,3
bC1$V3fM,0,0,2,2,1,0,5,52.4367108134211,CVMbf13$,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,17,13,17,13,17,13,8,5,2,1
rx+8Ez.=,0,3,1,0,0,-1,3,52.4367108134211,Erxz8+.=,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,-1,2,14,11,14,11,14,11,8,4,1,3
%-0S{j57,1,1,0,0,0,0,2,52.4367108134211,Sj057%-{,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,17,11,17,11,17,11,8,2,3,3
r&1s2aDh,0,0,2,1,1,-1,3,52.4367108134211,Drsah12&,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,-1,2,15,11,15,11,15,11,8,5,2,1
=akIxw>3,1,0,2,1,0,-1,3,52.4367108134211,Iakxw3=>,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,14,11,14,11,14,11,8,5,1,2
1JjE)S&X,0,1,1,1,0,-1,2,52.4367108134211,JESXj1)&,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,21,14,21,14,21,14,8,5,1,2
8-C:TOHy,0,1,1,1,0,-1,2,52.4367108134211,CTOHy8-:,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,18,14,18,14,18,14,8,5,1,2
a*BzHv3r,0,0,2,1,1,0,4,52.4367108134211,BHazvr3*,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,16,12,16,12,16,12,8,6,1,1
no2kL<k:,0,1,2,1,1,-1,4,52.4367108134211,Lnokk2<:,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,17,11,17,11,17,11,8,5,1,2
eXv[P|4G,0,1,1,1,0,-1,2,52.4367108134211,XPGev4[|,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,17,13,17,13,17,13,8,5,1,2
@wX4S)6V,1,0,1,1,1,0,4,52.4367108134211,XSVw46@),41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,20,13,20,13,20,13,8,4,2,2
e2mks*%D,0,1,2,0,1,0,4,52.4367108134211,Demks2*%,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,15,11,15,11,15,11,8,5,1,2
#T5q>lYL,1,0,1,1,1,-1,3,52.4367108134211,TYLql5#>,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,20,13,20,13,20,13,8,5,1,2
&L4#)tQ+,1,3,0,1,0,0,5,52.4367108134211,LQt4&#)+,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,0,5,18,12,18,12,18,12,8,3,1,4
3<uaaDs(,0,1,2,1,0,-1,3,52.4367108134211,Duaas3<(,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,14,11,14,11,14,11,8,5,1,2
y?E$uR6~,0,3,1,1,0,-1,4,52.4367108134211,ERyu6?$~,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,18,12,18,12,18,12,8,4,1,3
};r8bAmE,1,0,2,1,1,-1,4,52.4367108134211,AErbm8};,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,5,1,2
"/Fm?,LZ9",1,1,0,1,0,0,3,52.4367108134211,"FLZm9/?,",42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,1,0,0,4,19,13,19,13,19,13,8,4,1,3
"48UTz^,B",0,1,2,1,0,-1,3,52.4367108134211,"UTBz48^,",41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,17,13,17,13,17,13,8,4,2,2
6w/D=-~y,0,5,0,0,0,0,5,52.4367108134211,Dwy6/=-~,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,18,11,18,11,18,11,8,3,1,4
&oy3wE{w,1,0,2,1,1,-1,4,52.4367108134211,Eoyww3&{,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,18,11,18,11,18,11,8,5,1,2
5E?o|g[R,0,3,0,0,0,0,3,52.4367108134211,ERog5?|[,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,22,12,22,12,22,12,8,4,1,3
cK~/^B1$,0,5,0,1,0,0,6,52.4367108134211,KBc1~/^$,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,0,5,15,12,15,12,15,12,8,3,1,4
7h;#1cRT,0,1,1,1,0,0,3,52.4367108134211,RThc71;#,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,0,3,16,12,16,12,16,12,8,4,2,2
$HT3Xd*=,1,1,2,1,1,0,6,52.4367108134211,HTXd3$*=,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,1,0,0,4,19,13,19,13,19,13,8,4,1,3
!t(UbEV2,1,0,1,1,0,-1,2,52.4367108134211,UEVtb2!(,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,13,19,13,19,13,8,5,1,2
<37(+KqL,1,1,0,1,0,0,3,52.4367108134211,KLq37<(+,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,13,12,13,12,13,12,8,3,2,3
~1Y7d<~f,1,1,1,0,1,0,4,52.4367108134211,Ydf17~<~,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,-1,2,18,11,18,11,18,11,8,3,2,3
y6>!B|x{,0,5,0,0,0,0,5,52.4367108134211,Byx6>!|{,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,17,11,17,11,17,11,8,3,1,4
_Bt35cR3,1,0,2,1,1,0,5,52.4367108134211,BRtc353_,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,18,12,18,12,18,12,8,4,3,1
"|1,7dA9/",1,1,1,1,1,-1,4,52.4367108134211,"Ad179|,/",42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,-1,2,14,11,14,11,14,11,8,2,3,3
>Y:jJ4PX,1,0,1,1,1,0,4,52.4367108134211,YJPXj4>:,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,0,3,21,14,21,14,21,14,8,5,1,2
+sudYc8w,1,0,2,1,1,-1,4,52.4367108134211,Ysudcw8+,44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,0,0,-1,2,15,11,15,11,15,11,8,6,1,1
iTN8-p20,0,0,1,1,0,-1,1,52.4367108134211,TNip820-,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,15,12,15,12,15,12,8,4,3,1
x<-aC79[,0,3,1,1,0,0,5,52.4367108134211,Cxa79<-[,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,0,3,14,11,14,11,14,11,8,3,2,3
0a_zFt6k,0,0,1,1,1,0,3,52.4367108134211,Faztk06_,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,-1,2,18,11,18,11,18,11,8,5,2,1
;v6ZD%jz,1,0,1,1,1,0,4,52.4367108134211,ZDvjz6;%,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,19,12,19,12,19,12,8,5,1,2
3#i{^Hg6,0,3,0,0,0,0,3,52.4367108134211,Hig36#{^,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,-1,2,17,11,17,11,17,11,8,3,2,3
*[8$I}_r,1,5,0,0,0,0,6,52.4367108134211,Ir8*[$}_,44.04439339064234,8.39231742277876,16.0046602706262,0,5,1,0,0,-1,5,15,11,15,11,15,11,8,2,1,5
ou&8~iTk,0,1,0,1,0,-1,1,52.4367108134211,Touik8&~,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,12,11,12,11,12,11,8,5,1,2
>4wF2}4<,1,1,1,1,1,0,5,52.4367108134211,Fw424>}<,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,14,11,14,11,14,11,8,2,3,3
%kG1zDsS,1,0,2,1,1,0,5,52.4367108134211,GDSkzs1%,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,1,0,0,4,17,13,17,13,17,13,8,6,1,1
<&~<JJk4,1,3,1,1,0,0,6,52.4367108134211,JJk4<&~<,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,0,5,15,12,15,12,15,12,8,3,1,4
>d0V9Ks%,1,0,2,0,1,0,4,52.4367108134211,VKds09>%,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,0,3,21,12,21,12,21,12,8,4,2,2
+M4oNJBP,1,0,2,1,1,-1,4,52.4367108134211,MNJBPo4+,44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,1,0,-1,3,19,15,19,15,19,15,8,6,1,1
39qw/PhS,0,0,1,1,0,0,2,52.4367108134211,PSqwh39/,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,16,12,16,12,16,12,8,5,2,1
7Rc{N?jO,0,1,1,1,0,-1,2,52.4367108134211,RNOcj7{?,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,20,13,20,13,20,13,8,5,1,2
j[lNk^%0,0,3,1,1,0,0,5,52.4367108134211,Njlk0[^%,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,14,11,14,11,14,11,8,4,1,3
xv_TSU5y,0,0,1,1,1,-1,2,52.4367108134211,TSUxvy5_,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,1,0,-1,3,17,13,17,13,17,13,8,6,1,1
]bgAk8h7,1,0,2,1,1,-1,4,52.4367108134211,Abgkh87],42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,-1,2,17,11,17,11,17,11,8,5,2,1
2!~;FjP2,0,3,1,1,0,0,5,52.4367108134211,FPj22!~;,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,15,12,15,12,15,12,8,3,2,3
*0_r4DaQ,1,0,1,1,1,-1,3,52.4367108134211,DQra04*_,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,4,2,2
={82r}U@,1,3,1,0,0,0,5,52.4367108134211,Ur82={}@,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,17,11,17,11,17,11,8,2,2,4
1(oU9ikJ,0,0,2,1,1,-1,3,52.4367108134211,UJoik19(,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,16,12,16,12,16,12,8,5,2,1
qnC&G2uf,0,0,2,1,1,-1,3,52.4367108134211,CGqnuf2&,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,16,12,16,12,16,12,8,6,1,1
wn2X)_RP,0,1,1,1,1,0,4,52.4367108134211,XRPwn2)_,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,17,13,17,13,17,13,8,5,1,2
_ml$0s^T,1,1,0,0,0,0,2,52.4367108134211,Tmls0_$^,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,18,11,18,11,18,11,8,4,1,3
e0Bu!i}0,0,1,1,0,1,-1,2,52.4367108134211,Beui00!},41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,17,11,17,11,17,11,8,4,2,2
g9.qc<Q7,0,1,0,0,0,0,1,52.4367108134211,Qgqc97.<,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,17,11,17,11,17,11,8,4,2,2
2:57lE8$,0,1,2,1,1,-1,4,52.4367108134211,El2578:$,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,14,11,14,11,14,11,8,2,4,2
c4e_0hfT,0,0,2,1,1,0,4,52.4367108134211,Tcehf40_,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,0,3,15,11,15,11,15,11,8,5,2,1
!9YvjwD],1,0,2,1,0,-1,3,52.4367108134211,YDvjw9!],41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,15,12,15,12,15,12,8,5,1,2
9s-9L!$U,0,3,0,0,0,0,3,52.4367108134211,LUs99-!$,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,19,12,19,12,19,12,8,3,2,3
3+o;EbH/,0,3,1,1,0,-1,4,52.4367108134211,EHob3+;/,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,18,12,18,12,18,12,8,4,1,3
qje*s<0P,0,1,1,0,0,-1,1,52.4367108134211,Pqjes0*<,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,15,11,15,11,15,11,8,5,1,2
]cX;7*^%,1,5,0,1,0,0,7,52.4367108134211,Xc7];*^%,44.04439339064234,8.39231742277876,16.0046602706262,0,5,1,0,0,0,6,14,11,14,11,14,11,8,2,1,5
{H?}tw1~,1,3,1,0,0,0,5,52.4367108134211,Htw1{?}~,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,17,11,17,11,17,11,8,3,1,4
:CsL#hi6,1,0,1,1,0,-1,2,52.4367108134211,CLshi6:#,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,18,12,18,12,18,12,8,5,1,2
$OucibP6,1,0,2,1,0,-1,3,52.4367108134211,OPucib6$,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,15,12,15,12,15,12,8,6,1,1
#p/@79TU,1,1,1,1,0,-1,3,52.4367108134211,TUp79#/@,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,16,12,16,12,16,12,8,3,2,3
*!n5<qP*,1,3,0,1,0,0,5,52.4367108134211,Pnq5*!<*,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,17,11,17,11,17,11,8,3,1,4
490YX/-s,0,1,2,1,0,-1,3,52.4367108134211,YXs490/-,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,12,16,12,16,12,8,3,3,2
f$_z5maG,0,1,1,1,1,-1,3,52.4367108134211,Gfzma5$_,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,15,11,15,11,15,11,8,5,1,2
]wcuvE74,1,0,2,1,0,-1,3,52.4367108134211,Ewcuv74],42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,-1,2,14,11,14,11,14,11,8,5,2,1
q+>iz3F$,0,3,1,0,1,-1,4,52.4367108134211,Fqiz3+>$,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,-1,2,17,11,17,11,17,11,8,4,1,3
%KrCX8(%,1,1,2,1,0,0,5,52.4367108134211,KCXr8%(%,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,1,0,0,4,16,13,16,13,16,13,8,4,1,3
4Y8/og1L,0,0,2,0,2,-1,3,52.4367108134211,YLog481/,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,19,12,19,12,19,12,8,4,3,1
a6JvCj}>,0,1,2,1,1,0,5,52.4367108134211,JCavj6}>,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,15,12,15,12,15,12,8,5,1,2
!W{^.}b5,1,5,0,0,0,0,6,52.4367108134211,Wb5!{^.},44.04439339064234,8.39231742277876,16.0046602706262,0,5,1,0,0,0,6,17,11,17,11,17,11,8,2,1,5
8Cl$^D{w,0,3,1,0,0,0,4,52.4367108134211,CDlw8$^{,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,0,4,19,12,19,12,19,12,8,4,1,3
&AV9zBB+,1,0,2,1,1,-1,4,52.4367108134211,AVBBz9&+,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,20,14,20,14,20,14,8,5,1,2
3x4:6=G;,0,3,1,0,1,0,5,52.4367108134211,Gx346:=;,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,17,11,17,11,17,11,8,2,3,3
h>8)]L5/,0,5,0,0,0,0,5,52.4367108134211,Lh85>)]/,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,14,11,14,11,14,11,8,2,2,4
(XoU$tw7,1,0,1,1,0,0,3,52.4367108134211,XUotw7($,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,18,12,18,12,18,12,8,5,1,2
^xS6C9.y,1,0,2,1,1,0,5,52.4367108134211,SCxy69^.,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,0,3,19,12,19,12,19,12,8,4,2,2
hC4w&u)C,0,1,1,1,1,0,4,52.4367108134211,CChwu4&),41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,19,12,19,12,19,12,8,5,1,2
m_&u9Xwc,0,1,1,0,1,0,3,52.4367108134211,Xmuwc9_&,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,15,11,15,11,15,11,8,5,1,2
9y2zq-wS,0,0,2,1,1,0,4,52.4367108134211,Syzqw92-,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,-1,2,18,11,18,11,18,11,8,5,2,1
8pO:vCGo,0,0,2,2,0,-2,2,52.4367108134211,OCGpvo8:,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,1,0,-1,3,17,13,17,13,17,13,8,6,1,1
",gs8Om9C",1,0,2,0,1,-1,3,52.4367108134211,"OCgsm89,",41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,19,12,19,12,19,12,8,5,2,1
?rkH1q@C,1,0,2,1,1,0,5,52.4367108134211,HCrkq1?@,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,19,12,19,12,19,12,8,5,1,2
"/Zy3E,$n",1,1,1,0,1,-1,3,52.4367108134211,"ZEyn3/,$",41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,19,12,19,12,19,12,8,4,1,3
6z5i!#?E,0,3,1,0,1,0,5,52.4367108134211,Ezi65!#?,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,-1,2,18,11,18,11,18,11,8,3,2,3
>6GuNLKU,1,0,2,1,0,-1,3,52.4367108134211,GNLKUu6>,44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,1,0,-1,3,16,15,16,15,16,15,8,6,1,1
