originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,lostEntropy,percentEntropyLoss,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
paWuvuq7x*,0,0,4,1,1,-1,5,65.54588851677637,Wpauvuqx7*,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,16,13,16,13,16,13,10,8,1,1
CraM6@atas,0,0,3,1,0,-2,2,65.54588851677637,CMraatas6@,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,15,14,15,14,15,14,10,8,1,1
wruC?t7ugu,0,0,2,1,1,-2,2,65.54588851677637,Cwrutugu7?,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
sTA&R7yetA,0,0,3,2,1,-2,4,65.54588851677637,TARAsyet7&,52.92475240350173,12.621136113274641,19.25541997961364,0,0,4,1,0,-1,4,20,16,20,16,20,16,10,8,1,1
FeK$nAduR6,0,0,3,2,0,-2,3,65.54588851677637,FKARendu6$,52.92475240350173,12.621136113274641,19.25541997961364,0,0,4,1,0,-1,4,19,16,19,16,19,16,10,8,1,1
Buph+jAwu4,0,0,2,1,0,-2,1,65.54588851677637,BAuphjwu4+,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,17,14,17,14,17,14,10,8,1,1
sPA8a#rejU,0,0,3,2,1,-2,4,65.54588851677637,PAUsarej8#,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
r8cu!Urada,0,0,2,0,1,-1,2,65.54588851677637,Urcurada8!,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
g_xust5qUw,0,0,3,1,1,-1,4,65.54588851677637,Ugxustqw5_,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
REqabr3h#W,0,0,3,1,1,-1,4,65.54588851677637,REWqabrh3#,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
Yes2asutr=,0,0,4,0,1,-1,4,65.54588851677637,Yesasutr2=,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,16,13,16,13,16,13,10,8,1,1
sw@qu7EfrU,0,0,2,1,1,-1,3,65.54588851677637,EUswqufr7@,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
wRus-aqe2e,0,0,2,1,1,-1,3,65.54588851677637,Rwusaqee2-,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
we_eWen8fe,0,0,2,1,1,-2,2,65.54588851677637,Wweeenfe8_,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
7razA_rasw,0,0,3,1,0,-2,2,65.54588851677637,Arazrasw7_,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
VaYAtr=ha5,0,0,2,1,0,-2,1,65.54588851677637,VYAatrha5=,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,18,15,18,15,18,15,10,8,1,1
pabA+W8jeR,0,0,2,2,1,-2,3,65.54588851677637,AWRpabje8+,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
fa6r?Freyu,0,0,2,0,1,-2,1,65.54588851677637,Ffarreyu6?,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
Sec8trA$rU,0,0,3,2,1,-2,4,65.54588851677637,SAUectrr8$,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
pruTum6Cr!,0,0,4,1,1,-1,5,65.54588851677637,TCpruumr6!,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,17,14,17,14,17,14,10,8,1,1
fra*A7uxup,0,0,3,0,1,-2,2,65.54588851677637,Afrauxup7*,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
mAdU@ha5uK,0,0,2,2,1,-2,3,65.54588851677637,AUKmdhau5@,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
J=6eMEkuwe,0,0,3,1,0,-1,3,65.54588851677637,JMEekuwe6=,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,16,15,16,15,16,15,10,8,1,1
_eCesp6feg,1,0,3,1,1,-1,5,65.54588851677637,Ceespfeg6_,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
creF4a@asp,0,0,2,1,1,-2,2,65.54588851677637,Fcreaasp4@,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
Tay2+eMequ,0,0,2,1,0,-2,1,65.54588851677637,TMayeequ2+,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,15,14,15,14,15,14,10,8,1,1
c6Afudruy&,0,0,4,0,1,-1,4,65.54588851677637,Acfudruy6&,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,16,13,16,13,16,13,10,8,1,1
7#frerUphu,0,0,3,1,0,-1,3,65.54588851677637,Ufrerphu7#,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,14,13,14,13,14,13,10,8,1,1
phubR$2ecr,0,0,3,1,0,-1,3,65.54588851677637,Rphubecr2$,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,14,13,14,13,14,13,10,8,1,1
Fuves3res=,0,0,4,0,1,-1,4,65.54588851677637,Fuvesres3=,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,16,13,16,13,16,13,10,8,1,1
gac?2TefaS,0,0,3,1,0,-2,2,65.54588851677637,TSgacefa2?,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,15,14,15,14,15,14,10,8,1,1
xuste*a8hA,0,0,3,1,1,-2,3,65.54588851677637,Axusteah8*,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
pen7nap=eC,0,0,3,1,1,-1,4,65.54588851677637,Cpennape7=,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
retugU$4sT,0,0,2,2,0,-1,3,65.54588851677637,UTretugs4$,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,15,14,15,14,15,14,10,8,1,1
haf2aw*ZAT,0,0,2,1,1,-2,2,65.54588851677637,ZAThafaw2*,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
zEgeha*e7u,0,0,2,1,1,-1,3,65.54588851677637,Ezgehaeu7*,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
6!ruwebeDr,0,0,3,1,0,-1,3,65.54588851677637,Druweber6!,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,14,13,14,13,14,13,10,8,1,1
g!je7udRes,0,0,3,1,1,-1,4,65.54588851677637,Rgjeudes7!,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
3EFr_juvav,0,0,2,1,0,-2,1,65.54588851677637,EFrjuvav3_,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
$heQE7epab,1,0,3,1,1,-1,5,65.54588851677637,QEheepab7$,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
ChuHEFa*a6,0,0,3,1,0,-1,3,65.54588851677637,CHEFhuaa6*,52.92475240350173,12.621136113274641,19.25541997961364,0,0,4,1,0,-1,4,19,16,19,16,19,16,10,8,1,1
Pr6ch#Spak,0,0,3,0,1,-1,3,65.54588851677637,PSrchpak6#,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
GuCR+quPr2,0,0,2,2,0,-2,2,65.54588851677637,GCRPuqur2+,52.92475240350173,12.621136113274641,19.25541997961364,0,0,4,1,0,-1,4,19,16,19,16,19,16,10,8,1,1
v4SpA?anut,0,0,3,1,1,-2,3,65.54588851677637,SAvpanut4?,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
yeg#S6EDRu,0,0,3,1,1,-2,3,65.54588851677637,SEDRyegu6#,52.92475240350173,12.621136113274641,19.25541997961364,0,0,4,1,0,-1,4,20,16,20,16,20,16,10,8,1,1
dud2qubRa&,0,0,4,1,1,-1,5,65.54588851677637,Rdudquba2&,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,16,13,16,13,16,13,10,8,1,1
wEcha&hu4w,0,0,3,1,1,-2,3,65.54588851677637,Ewchahuw4&,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
*rUpruCh5C,1,0,3,1,1,-1,5,65.54588851677637,UCCrpruh5*,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
6ahEwasTu&,0,0,4,1,0,-1,4,65.54588851677637,ETahwasu6&,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,17,14,17,14,17,14,10,8,1,1
4aP-aspech,0,0,3,1,0,-2,2,65.54588851677637,Paaspech4-,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
nAge=3nast,0,0,2,1,0,-2,1,65.54588851677637,Angenast3=,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,14,13,14,13,14,13,10,8,1,1
WrE4re*wuF,0,0,2,2,1,-2,3,65.54588851677637,WEFrrewu4*,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
DReN!st3br,0,0,2,1,1,-1,3,65.54588851677637,DRNestbr3!,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
wrec8AfRA_,0,0,4,1,1,-1,5,65.54588851677637,ARAwrecf8_,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,18,15,18,15,18,15,10,8,1,1
thaha4W$sW,0,0,3,1,1,-1,4,65.54588851677637,WWthahas4$,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
?axAF6aphE,1,0,3,1,1,-1,5,65.54588851677637,AFEaxaph6?,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
*E3REvusab,1,0,3,1,1,-1,5,65.54588851677637,EREvusab3*,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
buxutu6rA=,0,0,4,1,1,-1,5,65.54588851677637,Abuxutur6=,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,16,13,16,13,16,13,10,8,1,1
sPeRu&Ep7S,0,0,3,1,1,-2,3,65.54588851677637,PRESseup7&,52.92475240350173,12.621136113274641,19.25541997961364,0,0,4,1,0,-1,4,20,16,20,16,20,16,10,8,1,1
Be7aQatr=S,0,0,3,1,1,-1,4,65.54588851677637,BQSeaatr7=,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
tRAt5*vuyu,0,0,3,1,0,-2,2,65.54588851677637,RAttvuyu5*,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,15,14,15,14,15,14,10,8,1,1
tRAt5*vuyu,0,0,3,1,0,-2,2,65.54588851677637,RAttvuyu5*,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,15,14,15,14,15,14,10,8,1,1
Nab+becH8h,0,0,3,1,1,-2,3,65.54588851677637,NHabbech8+,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
TheTRAq?t4,0,0,3,1,0,-1,3,65.54588851677637,TTRAheqt4?,52.92475240350173,12.621136113274641,19.25541997961364,0,0,4,1,0,-1,4,19,16,19,16,19,16,10,8,1,1
4r#PhUquCE,0,0,2,1,0,-1,2,65.54588851677637,PUCErhqu4#,52.92475240350173,12.621136113274641,19.25541997961364,0,0,4,1,0,-1,4,20,16,20,16,20,16,10,8,1,1
dast+tr7XU,0,0,2,1,1,-1,3,65.54588851677637,XUdasttr7+,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
v2bre?UfeM,0,0,3,1,1,-2,3,65.54588851677637,UMvbrefe2?,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
PRu3rUre*e,0,0,3,1,1,-1,4,65.54588851677637,PRUurree3*,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
tadA5Re&eP,0,0,3,2,1,-2,4,65.54588851677637,ARPtadee5&,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,15,19,15,19,15,10,8,1,1
wuq?Trudr6,0,0,3,0,0,-2,1,65.54588851677637,Twuqrudr6?,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,16,13,16,13,16,13,10,8,1,1
+u3papuKAx,1,0,3,1,1,-1,5,65.54588851677637,KAupapux3+,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
7ePupHa*re,0,0,3,1,0,-2,2,65.54588851677637,PHeupare7*,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,18,14,18,14,18,14,10,8,1,1
Su3rake=ra,0,0,3,0,1,-2,2,65.54588851677637,Surakera3=,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
trus4&hAkU,0,0,3,1,0,-2,2,65.54588851677637,AUtrushk4&,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,15,14,15,14,15,14,10,8,1,1
4wUYejecr=,0,0,4,1,0,-1,4,65.54588851677637,UYwejecr4=,54.2466804983891,11.29920801838728,17.238622092208367,0,0,4,1,0,-1,4,17,14,17,14,17,14,10,8,1,1
$uh7yafraT,1,0,3,1,1,-1,5,65.54588851677637,Tuhyafra7$,56.054035420446695,9.491853096329676,14.481233394067502,0,0,4,0,0,-1,3,17,13,17,13,17,13,10,8,1,1
XaMUcaTr_6,0,0,3,1,0,-1,3,65.54588851677637,XMUTacar6_,52.92475240350173,12.621136113274641,19.25541997961364,0,0,4,1,0,-1,4,16,16,16,16,16,16,10,8,1,1
