originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,lostEntropy,percentEntropyLoss,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
cqN2M$AM@0,0,1,2,2,1,-1,5,65.54588851677637,NMAMcq20$@,51.33978990278057,14.206098613995799,21.673515967915773,0,0,3,1,0,-1,3,19,15,19,15,16,16,10,6,2,2
ku>WQfC8dO,0,0,2,1,1,-2,2,65.54588851677637,WQCOkufd8>,52.92475240350173,12.621136113274641,19.25541997961364,0,0,4,1,0,-1,4,19,16,19,16,15,15,10,8,1,1
|qrq{HF}]6,1,3,1,1,0,0,6,65.54588851677637,HFqrq6|{}],51.92475240350173,13.621136113274641,20.781068685625232,0,3,2,1,0,0,6,21,14,21,14,15,15,10,5,1,4
]%)K*uZh$3,1,5,1,1,0,-1,7,65.54588851677637,KZuh3]%)*$,52.661717997667935,12.884170519108435,19.656718080510498,0,5,2,1,0,-1,7,20,17,19,15,16,16,10,4,1,5
n^5rzE?la@,0,1,1,1,0,-2,1,65.54588851677637,Enrzla5^?@,53.2466804983891,12.29920801838728,18.76427079821996,0,1,3,0,0,-1,3,18,14,16,12,14,14,10,6,1,3
9F#mM^B[6r,0,3,0,1,0,0,4,65.54588851677637,FMBmr96#^[,50.92475240350173,14.621136113274641,22.306717391636827,0,1,3,1,0,0,5,25,15,24,17,15,15,10,5,2,3
v*Gf+W4hsN,0,1,1,1,1,0,4,65.54588851677637,GWNvfhs4*+,51.92475240350173,13.621136113274641,20.781068685625232,0,0,3,1,0,0,4,21,15,20,15,15,15,10,7,1,2
iRG7CCVmr=,0,0,4,1,1,-1,5,65.54588851677637,RGCCVimr7=,53.2466804983891,12.29920801838728,18.76427079821996,0,0,4,1,0,-1,4,19,17,19,17,15,15,10,8,1,1
:kf1A$sn94,1,0,2,0,1,0,4,65.54588851677637,Akfsn194:$,51.92475240350173,13.621136113274641,20.781068685625232,0,0,3,0,0,-1,2,18,12,18,12,13,13,10,5,3,2
f0>;+O$;W7,0,7,0,0,0,0,7,65.54588851677637,OWf07>;+$;,52.661717997667935,12.884170519108435,19.656718080510498,0,5,2,1,0,-1,7,20,17,20,17,15,15,10,3,2,5
4kGkt4cQv[,0,0,4,1,1,0,6,65.54588851677637,GQkktcv44[,52.661717997667935,12.884170519108435,19.656718080510498,0,0,4,1,0,0,5,18,14,18,14,12,12,10,7,2,1
[;y(9Lfqsb,1,1,2,0,0,0,4,65.54588851677637,Lyfqsb9[;(,53.2466804983891,12.29920801838728,18.76427079821996,0,1,3,0,0,-1,3,17,14,17,14,12,12,10,6,1,3
|.ba}On2)i,1,3,1,0,0,-2,3,65.54588851677637,Obani2|.}),52.92475240350173,12.621136113274641,19.25541997961364,0,3,2,0,0,-1,4,20,16,20,16,14,14,10,5,1,4
?%6+$Fm/Z-,1,7,0,0,0,0,8,65.54588851677637,FZm6?%+$/-,54.2466804983891,11.29920801838728,17.238622092208367,0,7,1,1,0,0,9,21,15,21,15,16,16,10,3,1,6
r~;.8oD&6z,0,5,1,1,0,-1,6,65.54588851677637,Droz86~;.&,51.92475240350173,13.621136113274641,20.781068685625232,0,3,2,0,0,-1,4,17,14,17,14,13,13,10,4,2,4
5PKZN[Eqo&,0,0,3,1,0,-1,3,65.54588851677637,PKZNEqo5[&,52.661717997667935,12.884170519108435,19.656718080510498,0,0,3,1,0,-1,3,21,18,21,18,16,16,10,7,1,2
c-]y;l3A#H,0,5,1,0,1,0,7,65.54588851677637,AHcyl3-];#,51.92475240350173,13.621136113274641,20.781068685625232,0,3,2,1,0,-1,5,22,16,22,16,13,13,10,5,1,4
=68ZN9i4<S,1,0,3,1,1,0,6,65.54588851677637,ZNSi6894=<,51.92475240350173,13.621136113274641,20.781068685625232,0,0,3,1,0,-1,3,22,15,22,15,14,14,10,4,4,2
-4)2M<A!4s,1,3,0,0,0,0,4,65.54588851677637,MAs424-)<!,51.92475240350173,13.621136113274641,20.781068685625232,0,3,2,1,0,-1,5,19,15,19,15,15,15,10,3,3,4
