originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,lostEntropy,percentEntropyLoss,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
|^0qo+$S,1,3,1,0,0,0,5,52.4367108134211,Sqo0|^+$,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,17,12,17,14,13,13,8,3,1,4
u(N!8kaJ,0,1,1,1,0,-1,2,52.4367108134211,NJuka8(!,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,14,11,14,11,12,12,8,5,1,2
kjOK4&2q,0,0,2,1,0,-1,2,52.4367108134211,OKkjq42&,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,12,11,12,11,11,11,8,5,2,1
w9LR<miz,0,0,1,1,1,-1,2,52.4367108134211,LRwmiz9<,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,15,12,15,12,11,11,8,6,1,1
[t]9$xBa,1,1,1,1,0,-1,3,52.4367108134211,Btxa9[]$,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,16,12,16,12,10,10,8,4,1,3
*C&ih8e-,1,1,1,0,1,-1,3,52.4367108134211,Cihe8*&-,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,-1,2,17,12,16,10,11,11,8,4,1,3
_I+6RK7o,1,0,2,1,1,0,5,52.4367108134211,IRKo67_+,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,20,13,20,13,13,13,8,4,2,2
1Wjzm:$),0,1,2,0,0,0,3,52.4367108134211,Wjzm1:$),42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,12,10,12,10,12,12,8,4,1,3
"4{e,5Wu:",0,1,1,0,0,-1,1,52.4367108134211,"Weu45{,:",41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,-1,2,15,12,15,12,11,11,8,3,2,3
-q2PInBu,1,0,3,1,1,-1,5,52.4367108134211,PIBqnu2-,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,1,0,-1,3,15,12,15,12,11,11,8,6,1,1
%dSO_>;3,1,3,1,1,0,-1,5,52.4367108134211,SOd3%_>;,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,-1,4,16,13,16,13,13,13,8,3,1,4
%lnf1[7B,1,0,1,0,0,0,2,52.4367108134211,Blnf17%[,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,16,11,16,11,10,10,8,4,2,2
r;N5^DY},0,1,0,1,0,-1,1,52.4367108134211,NDYr5;^},42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,1,0,-1,3,18,13,17,13,13,13,8,4,1,3
dy[9R8LK,0,0,1,1,1,-1,2,52.4367108134211,RLKdy98[,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,17,13,17,13,11,11,8,5,2,1
u:up1R.6,0,1,1,0,1,-1,2,52.4367108134211,Ruup16:.,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,-1,1,14,10,14,10,10,10,8,4,2,2
7Y_-i=|7,0,5,0,0,0,0,5,52.4367108134211,Yi77_-=|,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,18,13,18,13,11,11,8,2,2,4
}7kL}.xl,1,1,1,1,0,0,4,52.4367108134211,Lkxl7}}.,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,17,12,17,12,11,11,8,4,1,3
s/9UP&i;,0,1,1,1,0,-1,2,52.4367108134211,UPsi9/&;,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,15,11,15,11,11,11,8,4,1,3
3[WlaV;7,0,1,1,1,0,-1,2,52.4367108134211,WVla37[;,41.137502795033825,11.29920801838728,21.54827761526046,0,0,2,1,0,-1,2,14,13,14,13,10,10,8,4,2,2
?AXNlh{6,1,0,2,1,0,-1,3,52.4367108134211,AXNlh6?{,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,16,13,16,13,13,13,8,5,1,2
-?7PGyTZ,1,0,2,1,0,-1,3,52.4367108134211,PGTZy7-?,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,14,13,14,13,13,13,8,5,1,2
63iz]DYI,0,0,1,1,0,-2,0,52.4367108134211,DYIiz63],41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,16,13,16,13,11,11,8,5,2,1
(vYxw#y3,1,0,1,1,0,-1,2,52.4367108134211,Yvxwy3(#,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,15,11,15,11,11,11,8,5,1,2
qkx^^Ut1,0,1,1,0,0,-1,1,52.4367108134211,Uqkxt1^^,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,13,11,12,10,11,11,8,5,1,2
z)oN66na,0,0,2,1,1,-1,3,52.4367108134211,Nzona66),42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,0,0,-1,2,13,10,13,10,10,10,8,5,2,1
tml[jx0P,0,0,2,0,1,0,3,52.4367108134211,Ptmljx0[,44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,0,0,0,3,14,11,14,11,9,9,8,6,1,1
blt}I}P5,0,1,1,0,0,0,2,52.4367108134211,IPblt5}},41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,17,12,17,12,12,12,8,5,1,2
5twN0D7),0,0,3,1,1,0,5,52.4367108134211,NDtw507),41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,15,11,15,11,11,11,8,4,3,1
8>V|pEG>,0,1,1,1,0,-1,2,52.4367108134211,VEGp8>|>,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,1,0,-1,3,19,13,19,13,14,14,8,4,1,3
98{DVWFz,0,0,1,1,0,0,2,52.4367108134211,DVWFz98{,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,0,4,15,14,15,14,13,13,8,5,2,1
}IEBU*d2,1,0,1,1,0,-1,2,52.4367108134211,IEBUd2}*,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,19,14,18,15,14,14,8,5,1,2
+y1r#Te),1,1,1,0,1,-1,3,52.4367108134211,Tyre1+#),42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,-1,2,18,12,18,12,12,12,8,4,1,3
=2Cym3{@,1,1,2,0,1,-1,4,52.4367108134211,Cym23={@,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,-1,2,16,12,16,12,11,11,8,3,2,3
>}z1%{Ch,1,3,0,0,0,0,4,52.4367108134211,Czh1>}%{,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,15,11,15,11,13,13,8,3,1,4
.TDGcS5b,1,0,3,1,1,0,6,52.4367108134211,TDGScb5.,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,0,4,16,13,16,13,12,12,8,6,1,1
5Xcc#HZK,0,0,1,1,0,0,2,52.4367108134211,XHZKcc5#,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,0,4,17,14,17,14,13,13,8,6,1,1
4FJ3Xa/u,0,0,2,1,1,0,4,52.4367108134211,FJXau43/,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,17,12,17,12,11,11,8,5,2,1
qUrOb8q+,0,0,3,1,1,-1,4,52.4367108134211,UOqrbq8+,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,14,12,14,12,11,11,8,6,1,1
p209/)C=,0,1,1,0,0,0,2,52.4367108134211,Cp209/)=,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,0,0,0,3,13,11,13,11,10,10,8,2,3,3
$2##lc:O,1,3,0,0,0,0,4,52.4367108134211,Olc2$##:,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,14,12,14,12,13,13,8,3,1,4
siT#!Dr8,0,1,1,1,0,-1,2,52.4367108134211,TDsir8#!,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,15,13,15,13,12,12,8,5,1,2
s3VQ2jc$,0,0,3,1,1,0,5,52.4367108134211,VQsjc32$,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,0,4,15,11,15,11,11,11,8,5,2,1
4vsr^?Ij,0,1,1,0,0,-1,1,52.4367108134211,Ivsrj4^?,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,15,12,13,10,11,11,8,5,1,2
bB+E0Yto,0,0,1,1,1,-1,2,52.4367108134211,BEYbto0+,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,1,0,-1,3,16,13,16,13,12,12,8,6,1,1
q^U%1?;2,0,5,0,0,0,0,5,52.4367108134211,Uq12^%?;,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,15,12,14,12,12,12,8,2,2,4
3YqAv1:9,0,0,2,1,1,-1,3,52.4367108134211,YAqv319:,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,13,11,13,11,11,11,8,4,3,1
dA}-q#5%,0,3,0,1,0,-1,3,52.4367108134211,Adq5}-#%,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,17,13,17,13,12,12,8,3,1,4
]R0L-Mev,1,0,2,0,1,-1,3,52.4367108134211,RLMev0]-,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,18,14,18,14,11,11,8,5,1,2
xY.0VpAW,0,0,1,2,0,-1,2,52.4367108134211,YVAWxp0.,42.72246529575498,9.714245517666123,18.525657629882797,0,0,3,1,0,-1,3,14,13,14,13,12,12,8,6,1,1
"m,&,IR,4",0,5,0,1,0,-1,5,52.4367108134211,"IRm4,&,,",42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,-1,4,13,11,13,11,11,11,8,3,1,4
tbg3@L%d,0,1,1,0,0,0,2,52.4367108134211,Ltbgd3@%,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,0,2,14,11,14,11,11,11,8,5,1,2
6[ECkR2k,0,0,2,1,1,-1,3,52.4367108134211,ECRkk62[,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,16,13,16,13,11,11,8,5,2,1
3}p|Bm+<,0,3,0,0,0,0,3,52.4367108134211,Bpm3}|+<,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,17,11,17,11,13,13,8,3,1,4
tm=OB7)l,0,1,1,1,0,-1,2,52.4367108134211,OBtml7=),41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,15,13,15,13,11,11,8,5,1,2
!%g5.<4Q,1,3,0,0,0,0,4,52.4367108134211,Qg54!%.<,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,16,13,16,13,12,12,8,2,2,4
[A:u&I:2,1,3,0,0,0,0,4,52.4367108134211,AIu2[:&:,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,0,5,18,13,18,13,13,13,8,3,1,4
b@l1rrkU,0,0,2,1,1,-1,3,52.4367108134211,Ublrrk1@,44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,0,0,-1,2,13,10,13,10,10,10,8,6,1,1
aT)_+c6&,0,3,0,1,0,-1,3,52.4367108134211,Tac6)_+&,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,13,12,13,12,13,13,8,3,1,4
fd3Xony#,0,0,3,0,1,-1,3,52.4367108134211,Xfdony3#,44.04439339064234,8.39231742277876,16.0046602706262,0,0,3,0,0,-1,2,13,11,13,11,10,10,8,6,1,1
)@e<FN]3,1,3,0,1,0,0,5,52.4367108134211,FNe3)@<],42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,1,0,-1,4,18,12,18,12,13,13,8,3,1,4
1BMwz7i%,0,0,3,1,1,0,5,52.4367108134211,BMwzi17%,41.72246529575498,10.714245517666123,20.432718512397287,0,0,3,1,0,-1,3,16,12,16,12,11,11,8,5,2,1
dzc4=5J(,0,0,1,0,0,0,1,52.4367108134211,Jdzc45=(,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,0,0,0,2,14,12,14,12,10,10,8,4,2,2
#3~LqTSv,1,0,2,1,0,0,4,52.4367108134211,LTSqv3#~,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,16,13,16,13,13,13,8,5,1,2
l)cSQ6>T,0,1,1,1,0,0,3,52.4367108134211,SQTlc6)>,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,16,13,16,13,13,13,8,5,1,2
.A:5EMrQ,1,0,2,1,0,-1,3,52.4367108134211,AEMQr5.:,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,16,13,16,13,13,13,8,5,1,2
d=7R.g];,0,3,0,0,0,0,3,52.4367108134211,Rdg7=.];,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,0,4,18,14,18,14,9,9,8,3,1,4
|ZlL7F;O,1,0,2,1,1,0,5,52.4367108134211,ZLFOl7|;,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,1,0,-1,2,19,15,19,15,13,13,8,5,1,2
~e#!x$C0,1,3,0,0,0,0,4,52.4367108134211,Cex0~#!$,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,19,12,19,12,13,13,8,3,1,4
|:!ID9Ye,1,1,2,1,1,-1,5,52.4367108134211,IDYe9|:!,42.307427796476134,10.129283016944967,19.317159409534117,0,1,2,1,0,-1,3,17,14,17,14,14,14,8,4,1,3
"gkc,0+NR",0,1,1,1,0,0,3,52.4367108134211,"NRgkc0,+",41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,13,12,13,12,11,11,8,5,1,2
2LG&zQ86,0,0,2,2,0,0,4,52.4367108134211,LGQz286&,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,1,0,0,4,16,12,16,12,12,12,8,4,3,1
$oCd@d8d,1,0,2,1,1,-1,4,52.4367108134211,Coddd8$@,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,15,10,15,10,11,11,8,5,1,2
@VCh8B=s,1,0,2,1,1,0,5,52.4367108134211,VCBhs8@=,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,18,13,18,13,12,12,8,5,1,2
;.a01>uG,1,1,1,1,0,-1,3,52.4367108134211,Gau01;.>,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,-1,2,14,11,14,11,10,10,8,3,2,3
zK0}7$~t,0,3,1,1,0,0,5,52.4367108134211,Kzt07}$~,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,0,0,0,3,14,13,14,13,12,12,8,3,2,3
2[Bm$Bma,0,1,0,0,0,-1,0,52.4367108134211,BBmma2[$,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,-1,2,15,13,15,13,11,11,8,5,1,2
$uTz8HEk,1,0,3,1,1,-1,5,52.4367108134211,THEuzk8$,42.307427796476134,10.129283016944967,19.317159409534117,0,0,3,1,0,-1,3,15,12,15,12,12,12,8,6,1,1
!u8z)#WB,1,1,1,1,1,0,5,52.4367108134211,WBuz8!)#,41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,17,12,17,12,13,13,8,4,1,3
th9$HD?w,0,1,1,1,0,0,3,52.4367108134211,HDthw9$?,41.72246529575498,10.714245517666123,20.432718512397287,0,0,2,1,0,0,3,14,11,14,11,12,12,8,5,1,2
+[}*Ym9~,1,5,1,0,0,-1,6,52.4367108134211,Ym9+[}*~,44.04439339064234,8.39231742277876,16.0046602706262,0,5,1,0,0,-1,5,14,11,15,13,13,13,8,2,1,5
8_-xwqMq,0,1,1,1,0,0,3,52.4367108134211,Mxwqq8_-,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,0,2,13,12,13,12,10,10,8,5,1,2
"=k,Z3E$r",1,1,1,0,1,0,4,52.4367108134211,"ZEkr3=,$",41.72246529575498,10.714245517666123,20.432718512397287,0,1,2,1,0,-1,3,19,13,19,13,11,11,8,4,1,3
^4y8T_[$,1,3,1,0,1,-1,5,52.4367108134211,Ty48^_[$,42.72246529575498,9.714245517666123,18.525657629882797,0,3,1,0,0,-1,3,18,12,16,12,12,12,8,2,2,4
pn3*)vuY,0,1,1,1,0,-1,2,52.4367108134211,Ypnvu3*),42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,-1,1,13,12,11,10,11,11,8,5,1,2
g#S#w0qf,0,1,1,0,1,0,3,52.4367108134211,Sgwqf0##,42.72246529575498,9.714245517666123,18.525657629882797,0,0,2,0,0,0,2,17,11,17,11,11,11,8,5,1,2
